id,element,useCase,type,component
1,user:"view submitted reservation" button,View Submitted Reservation,boundary,Reservation
2,user:List of all submitted reservations,View Submitted Reservation,boundary,Reservation
3,user:no submitted rerservation message,View Submitted Reservation,boundary,Reservation
4,"view submitted reservation" button:Display a list of all submitted reservation,View Submitted Reservation,boundary,Reservation
5,Display a list of all submitted reservation:Surgical reservation info,View Submitted Reservation,boundary,Reservation
6,Display a list of all submitted reservation:display a message "no submitted reservation",View Submitted Reservation,boundary,Reservation
7,Display a list of all submitted reservation:List of all submitted reservations,View Submitted Reservation,boundary,Reservation
8,display a message "no submitted reservation":no submitted rerservation message,View Submitted Reservation,boundary,Reservation
9,stl#user:"view submitted reservation" button,View Submitted Reservation,Stimulus,undefined
10,stl#user:List of all submitted reservations,View Submitted Reservation,Stimulus,undefined
11,stl#user:no submitted rerservation message,View Submitted Reservation,Stimulus,undefined
