id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Volunteer assignment and EMT assignment DB,Add EMT building assignment in emergency,TRAN_NA,4,0,6,3,24
2,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:submitted add EMT Form page,Add EMT building assignment in emergency,TRAN_NA,7,1,6.833333333333333,6,47.83333333333333
3,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:Prints out the list of victims-->Prints out the list of victims:Triage category,Add EMT building assignment in emergency,TRAN_NA,8,0,6,7,48
4,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:Prints out the list of victims-->Prints out the list of victims:Supervisors' emergency homepage,Add EMT building assignment in emergency,TRAN_NA,8,0,6,7,48
5,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:EMT form page,Add EMT building assignment in emergency,TRAN_NA,7,1,6.833333333333333,6,47.83333333333333
6,stl#User:"Add EMT Assignment" button-->User:"Add EMT Assignment" button-->"Add EMT Assignment" button:Redirects to the building assignments page-->Redirects to the building assignments page:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:EMT form page,Add EMT building assignment in emergency,TRAN_NA,6,0,8,5,48
7,stl#User:submitted add EMT Form page-->User:submitted add EMT Form page,Add EMT building assignment in emergency,CTRL;EXTCLL;INT,2,1,11,1,22
8,stl#User:Building Assignments Page-->User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:submitted add EMT Form page,Add EMT building assignment in emergency,TRAN_NA,5,1,7.25,4,36.25
9,stl#User:Building Assignments Page-->User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:Prints out the list of victims-->Prints out the list of victims:Triage category,Add EMT building assignment in emergency,TRAN_NA,6,0,6,5,36
10,stl#User:Building Assignments Page-->User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:Prints out the list of victims-->Prints out the list of victims:Supervisors' emergency homepage,Add EMT building assignment in emergency,TRAN_NA,6,0,6,5,36
11,stl#User:Building Assignments Page-->User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:Validates Input-->Validates Input:EMT form page,Add EMT building assignment in emergency,TRAN_NA,5,1,7.25,4,36.25
12,stl#User:Building Assignments Page-->User:Building Assignments Page-->Building Assignments Page:returns add EMT from page-->returns add EMT from page:EMT form page,Add EMT building assignment in emergency,TRAN_NA,4,0,9.333333333333334,3,37.333333333333336
13,stl#User:Supervisors' emergency homepage-->User:Supervisors' emergency homepage,Add EMT building assignment in emergency,CTRL;EXTCLL;INT,2,0,11,1,22
14,stl#User:EMT form page-->User:EMT form page,Add EMT building assignment in emergency,CTRL;EXTCLL;INT,2,0,11,1,22
