id,element,useCase,type,component
1,User:Chooses project,Change Project,boundary,Object1
2,User:Selects settings button from the Android toolbar,Change Project,control,Selectstheviewsubmittedcommentsoption
3,User:Selects change project option.,Change Project,control,Selectstheviewsubmittedcommentsoption
4,User:Hompage,Change Project,boundary,Hompage
5,Chooses project:invalid information is displayed to the user,Change Project,control,Selectstheviewsubmittedcommentsoption
6,Dropdown settings menu is displayed.:displays the select a project screen.,Change Project,control,Selectstheviewsubmittedcommentsoption
7,Selects settings button from the Android toolbar:Dropdown settings menu is displayed.,Change Project,control,Selectstheviewsubmittedcommentsoption
8,invalid information is displayed to the user:Hompage,Change Project,boundary,Hompage
9,Selects change project option.:displays the select a project screen.,Change Project,control,Selectstheviewsubmittedcommentsoption
10,displays the select a project screen.:invalid information is displayed to the user,Change Project,control,Selectstheviewsubmittedcommentsoption
11,invalid information is displayed to the user:project db,Change Project,boundary,Object1
12,stl#User:Chooses project,Change Project,Stimulus,undefined
13,stl#User:Selects settings button from the Android toolbar,Change Project,Stimulus,undefined
14,stl#User:Selects change project option.,Change Project,Stimulus,undefined
15,stl#User:Hompage,Change Project,Stimulus,undefined
