id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,stl#User:Show Rank->User:Show Rank,Algorithm,CTRL,2,0,2,1,4
2,stl#User:Show Rank->User:Show Rank,Algorithm,EXTCLL,2,0,2,1,4
3,stl#User:Show Rank->User:Show Rank,Algorithm,INT,2,0,2,1,4
1,stl#User:Display score at end of battle->User:Display score at end of battle->Display score at end of battle:Calculate Score->Calculate Score:Update Database->Update Database:User Account,Calculate score ,TRAN_NA,5,0,1.25,4,6.25
1,stl#User:Weapons Bar->User:Weapons Bar->Weapons Bar:Display weapons->Display weapons:Choose a main weapon,Change Weapon,TRAN_NA,4,0,1.6666666666666667,3,6.666666666666667
2,stl#User:Single weapon->User:Single weapon->Single weapon:Choose a main weapon,Change Weapon,TRAN_NA,3,0,2,2,6
1,stl#User:Avatar's Page->User:Avatar's Page->Avatar's Page:Select Avatar->Select Avatar:Render Avatar,Choose Avatar,TRAN_NA,4,0,1,3,4
2,stl#User:Avatar's Page->User:Avatar's Page->Avatar's Page:Select Avatar->Select Avatar:Avatars,Choose Avatar,TRAN_NA,4,0,1,3,4
1,stl#user:Account Creation Page->user:Account Creation Page->Account Creation Page:Specify Credentials->Specify Credentials:check if account name is unique->check if account name is unique:display error message->display error message:Account Creation Page->Account Creation Page:Specify Credentials,Create Account,TRAN_NA,7,0,1.6666666666666667,6,11.666666666666668
2,stl#user:Account Creation Page->user:Account Creation Page->Account Creation Page:Specify Credentials->Specify Credentials:check if passwords match,Create Account,TRAN_NA,4,0,1.6666666666666667,3,6.666666666666667
3,stl#user:Account Creation Page->user:Account Creation Page->Account Creation Page:Specify Credentials->Specify Credentials:check password format,Create Account,TRAN_NA,4,0,1.6666666666666667,3,6.666666666666667
4,stl#user:Account Creation Page->user:Account Creation Page->Account Creation Page:Specify Credentials->Specify Credentials:Create Account,Create Account,TRAN_NA,4,0,1.6666666666666667,3,6.666666666666667
1,stl#User:Not in Hawaii Mode->User:Not in Hawaii Mode,Determine AR/ VR mode,CTRL,2,0,1,1,2
2,stl#User:Not in Hawaii Mode->User:Not in Hawaii Mode,Determine AR/ VR mode,EXTCLL,2,0,1,1,2
3,stl#User:Not in Hawaii Mode->User:Not in Hawaii Mode,Determine AR/ VR mode,INT,2,0,1,1,2
4,stl#User:AR mode->User:AR mode,Determine AR/ VR mode,CTRL,2,0,1,1,2
5,stl#User:AR mode->User:AR mode,Determine AR/ VR mode,EXTCLL,2,0,1,1,2
6,stl#User:AR mode->User:AR mode,Determine AR/ VR mode,INT,2,0,1,1,2
1,stl#User:Minimap->User:Minimap->Minimap:Update Minimap,Fight Battle,TRAN_NA,3,0,1.5,2,4.5
2,stl#User:Battle Scene->User:Battle Scene->Battle Scene:Check if weapon hit the army->Check if weapon hit the army:Move Army Closer->Move Army Closer:Battle,Fight Battle,TRAN_NA,5,0,1,4,5
