id,element,useCase,type,component
1,User:group create form,Create Group,entity,Group
2,User:Information input is not valid,Create Group,boundary,AdditionalInfo
3,User:Group list page,Create Group,entity,Group
4,User:Group page,Create Group,entity,Group
5,cancel group creation:Group list page,Create Group,entity,Group
6,Save group information:Group page,Create Group,entity,Group
7,validate input group information:Information input is not valid,Create Group,boundary,AdditionalInfo
8,Save group information:group,Create Group,entity,Group
9,validate input group information:Save group information,Create Group,boundary,AdditionalInfo
10,group create form:cancel group creation,Create Group,entity,Group
11,group create form:validate input group information,Create Group,boundary,AdditionalInfo
12,stl#User:group create form,Create Group,Stimulus,undefined
13,stl#User:Information input is not valid,Create Group,Stimulus,undefined
14,stl#User:Group list page,Create Group,Stimulus,undefined
15,stl#User:Group page,Create Group,Stimulus,undefined
