id,element,useCase,type,component
1,Supervisor:Find Victim Form Page,Track victims,boundary,EMTformpage
2,Supervisor:Error message,Track victims,boundary,EMTformpage
3,Supervisor:Search Result Page,Track victims,boundary,EMTformpage
4,Supervisor:Track Victims button,Track victims,entity,Printsoutthelistofvictims
5,Supervisor:Victim information page iwth list of victim details,Track victims,entity,Printsoutthelistofvictims
6,Validates input as being correct:Error message,Track victims,boundary,EMTformpage
7,Find Victim Form Page:Validates input as being correct,Track victims,control,ValidatesInput
8,Redirects to find victim form page:Find Victim Form Page,Track victims,boundary,EMTformpage
9,Redirect to the victim information page with list of victim details:Victim information page iwth list of victim details,Track victims,entity,Printsoutthelistofvictims
10,Track Victims button:Redirect to the victim information page with list of victim details,Track victims,boundary,RedirectViewIndividualsPage
11,Victim information page iwth list of victim details:Redirects to find victim form page,Track victims,boundary,RedirectViewIndividualsPage
12,query database:Search Result Page,Track victims,boundary,EMTformpage
13,query database:Triage category,Track victims,boundary,EMTformpage
14,Validates input as being correct:query database,Track victims,control,assignmentdetaildatabase
15,query database:Victim info db,Track victims,entity,Printsoutthelistofvictims
16,stl#Supervisor:Find Victim Form Page,Track victims,Stimulus,undefined
17,stl#Supervisor:Error message,Track victims,Stimulus,undefined
18,stl#Supervisor:Search Result Page,Track victims,Stimulus,undefined
19,stl#Supervisor:Track Victims button,Track victims,Stimulus,undefined
20,stl#Supervisor:Victim information page iwth list of victim details,Track victims,Stimulus,undefined
