id,path,transactional,path_length,diagram,useCase
1,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display search screen->search screen,CTRL,6,Use Case Model,Navigation
2,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display search screen->search screen,INT,6,Use Case Model,Navigation
3,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display event screen->event screen,CTRL,6,Use Case Model,Navigation
4,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display event screen->event screen,INT,6,Use Case Model,Navigation
5,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display  log in screen->Log in screen,CTRL,6,Use Case Model,Navigation
6,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display  log in screen->Log in screen,INT,6,Use Case Model,Navigation
7,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display photo screen->Photo screen,CTRL,6,Use Case Model,Navigation
8,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display photo screen->Photo screen,INT,6,Use Case Model,Navigation
9,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display profile screen->profile screen,CTRL,6,Use Case Model,Navigation
10,User->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display profile screen->profile screen,INT,6,Use Case Model,Navigation
11,Display navigation bar->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display search screen->search screen,TRAN_NA,6,Use Case Model,Navigation
12,Display navigation bar->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display event screen->event screen,TRAN_NA,6,Use Case Model,Navigation
13,Display navigation bar->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display  log in screen->Log in screen,TRAN_NA,6,Use Case Model,Navigation
14,Display navigation bar->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display photo screen->Photo screen,TRAN_NA,6,Use Case Model,Navigation
15,Display navigation bar->Navigation bar->Tap a icon on navigation bar->is  user logged in?->display profile screen->profile screen,TRAN_NA,6,Use Case Model,Navigation
