id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#user:List of all submitted reservations->user:List of all submitted reservations,Cancel submitted reservation,2,1,0,0,0
2,stl#user:"cancel" button->user:"cancel" button->"cancel" button:cancel message->cancel message:List of all submitted reservations,Cancel submitted reservation,4,1,2,0,0
3,stl#user:"cancel" button->user:"cancel" button->"cancel" button:cancel message->cancel message:reservation info,Cancel submitted reservation,4,1,2,0,0
4,stl#user:"cancel" button->user:"cancel" button->"cancel" button:cancel message->cancel message:display a message about cancel reservation->display a message about cancel reservation:confirmation message,Cancel submitted reservation,5,2,2,0,0
5,stl#user:confirmation message->user:confirmation message,Cancel submitted reservation,2,1,0,0,0
6,stl#user:Reservation requests list->user:Reservation requests list->Reservation requests list:Displays confirmation message->Displays confirmation message:Confirmation message,Confirm Reservation REquest,4,3,0,0,0
7,stl#user:"View unconfirmed reservation requests" button->user:"View unconfirmed reservation requests" button->"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations->retrieve a list of unconfirmed reservations:Reservation requests list->Reservation requests list:Displays confirmation message->Displays confirmation message:Confirmation message,Confirm Reservation REquest,6,5,0,0,0
8,stl#user:"View unconfirmed reservation requests" button->user:"View unconfirmed reservation requests" button->"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations->retrieve a list of unconfirmed reservations:reservation info,Confirm Reservation REquest,4,3,0,0,0
9,stl#user:Confirmation message->user:Confirmation message,Confirm Reservation REquest,2,1,0,0,0
10,stl#user:"decline" button in the request list->user:"decline" button in the request list->"decline" button in the request list:Prompt for decline reason input->Prompt for decline reason input:decline reason prompt->decline reason prompt:Display a decline message->Display a decline message:decline message,Decline Reservation Request,6,4,1,0,0
11,stl#user:decline message->user:decline message,Decline Reservation Request,2,1,0,0,0
12,stl#user:Empty list of unconfirmed reservation requests->user:Empty list of unconfirmed reservation requests,Decline Reservation Request,2,1,0,0,0
13,stl#user:"View unconfirmed reservation requests" button->user:"View unconfirmed reservation requests" button->"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations->retrieve a list of unconfirmed reservations:"decline" button in the request list->"decline" button in the request list:Prompt for decline reason input->Prompt for decline reason input:decline reason prompt->decline reason prompt:Display a decline message->Display a decline message:decline message,Decline Reservation Request,8,6,1,0,0
14,stl#user:"View unconfirmed reservation requests" button->user:"View unconfirmed reservation requests" button->"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations->retrieve a list of unconfirmed reservations:Empty list of unconfirmed reservation requests,Decline Reservation Request,4,3,0,0,0
15,stl#user:"View unconfirmed reservation requests" button->user:"View unconfirmed reservation requests" button->"View unconfirmed reservation requests" button:retrieve a list of unconfirmed reservations->retrieve a list of unconfirmed reservations:reservation info,Decline Reservation Request,4,3,0,0,0
16,stl#user:decline reason prompt->user:decline reason prompt->decline reason prompt:Display a decline message->Display a decline message:decline message,Decline Reservation Request,4,3,0,0,0
17,stl#user:personal home page->user:personal home page,Login,2,1,0,0,0
18,stl#user:not allowed to login message->user:not allowed to login message,Login,2,0,1,0,0
19,stl#user:Invalid user information->user:Invalid user information,Login,2,1,0,0,0
20,stl#user:Login button->user:Login button->Login button:Validate username and password->Validate username and password:Invalid user information,Login,4,2,1,0,0
21,stl#user:Login button->user:Login button->Login button:Validate username and password->Validate username and password:User Info,Login,4,2,1,0,0
22,stl#user:Login button->user:Login button->Login button:Validate username and password->Validate username and password:redirect the user to their personal home page->redirect the user to their personal home page:personal home page,Login,5,2,2,0,0
23,stl#user:Login button->user:Login button->Login button:disable the user's privilege to login->disable the user's privilege to login:Notify administrator->Notify administrator:not allowed to login message,Login,5,3,1,0,0
24,stl#user:Login button->user:Login button->Login button:disable the user's privilege to login->disable the user's privilege to login:Notify administrator->Notify administrator:administrator email box,Login,5,2,2,0,0
25,stl#user:Denied transaction message->user:Denied transaction message,Make Payment,2,1,0,0,0
26,stl#user:success message->user:success message,Make Payment,2,0,0,1,0
27,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Display a message showing that the payment has been made successfully->Display a message showing that the payment has been made successfully:success message,Make Payment,5,1,2,1,0
28,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Notify the user denied transaction->Notify the user denied transaction:Denied transaction message,Make Payment,5,2,2,0,0
29,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Notify the user denied transaction->Notify the user denied transaction:User notification,Make Payment,5,2,2,0,0
30,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Payment information,Make Payment,4,1,2,0,0
31,stl#user:User Info Page->user:User Info Page,Manage Users,2,1,0,0,0
32,stl#user:"View Current Users" Button->user:"View Current Users" Button->"View Current Users" Button:Display a list of current users->Display a list of current users:User info,Manage Users,4,2,1,0,0
33,stl#user:"View Current Users" Button->user:"View Current Users" Button->"View Current Users" Button:Display a list of current users->Display a list of current users:User Info Page,Manage Users,4,2,1,0,0
34,stl#user:"View Current Users" Button->user:"View Current Users" Button->"View Current Users" Button:Display a list of current users->Display a list of current users:Display a message showing that the payment has been made successfully->Display a message showing that the payment has been made successfully:User Info Page,Manage Users,5,2,2,0,0
35,stl#user:"View Current Users" Button->user:"View Current Users" Button->"View Current Users" Button:Display a list of current users->Display a list of current users:Notify the user denied transaction->Notify the user denied transaction:Denied transaction message,Manage Users,5,2,2,0,0
36,stl#user:Denied transaction message->user:Denied transaction message,Manage Users,2,1,0,0,0
37,stl#user:role edition page->user:role edition page->role edition page:edit role->edit role:Role info,Mofiy User Role,4,1,2,0,0
38,stl#user:role edition page->user:role edition page->role edition page:edit role->edit role:display role changed message,Mofiy User Role,4,2,1,0,0
39,stl#user:display role changed message->user:display role changed message,Mofiy User Role,2,1,0,0,0
40,stl#user:Add new role button->user:Add new role button->Add new role button:display role edition page->display role edition page:role edition page->role edition page:edit role->edit role:Role info,Mofiy User Role,6,3,2,0,0
41,stl#user:Add new role button->user:Add new role button->Add new role button:display role edition page->display role edition page:role edition page->role edition page:edit role->edit role:display role changed message,Mofiy User Role,6,4,1,0,0
42,stl#user:Create a surgical slot posting button->user:Create a surgical slot posting button->Create a surgical slot posting button:Check web page completeness->Check web page completeness:Display a message about the surgical slot update->Display a message about the surgical slot update:show declined requestion message->show declined requestion message:Transaction declined message,Post Surgical Slot,6,3,1,1,0
43,stl#user:Create a surgical slot posting button->user:Create a surgical slot posting button->Create a surgical slot posting button:Check web page completeness->Check web page completeness:Display a message about the surgical slot update->Display a message about the surgical slot update:Surgical slot info,Post Surgical Slot,5,2,1,1,0
44,stl#user:Create a surgical slot posting button->user:Create a surgical slot posting button->Create a surgical slot posting button:Check web page completeness->Check web page completeness:Display a message about the surgical slot update->Display a message about the surgical slot update:Surgical slot update message,Post Surgical Slot,5,1,1,2,0
45,stl#user:Create a surgical slot posting button->user:Create a surgical slot posting button->Create a surgical slot posting button:Check web page completeness->Check web page completeness:Display a message about the surgical slot update->Display a message about the surgical slot update:Display message about the approved transaction->Display message about the approved transaction:new user account is created message,Post Surgical Slot,6,3,1,1,0
46,stl#user:Create a surgical slot posting button->user:Create a surgical slot posting button->Create a surgical slot posting button:Check web page completeness->Check web page completeness:Ther requireted information is not complete,Post Surgical Slot,4,2,1,0,0
47,stl#user:Ther requireted information is not complete->user:Ther requireted information is not complete,Post Surgical Slot,2,1,0,0,0
48,stl#user:Transaction declined message->user:Transaction declined message,Post Surgical Slot,2,1,0,0,0
49,stl#user:new user account is created message->user:new user account is created message,Post Surgical Slot,2,1,0,0,0
50,stl#user:Surgical slot update message->user:Surgical slot update message,Post Surgical Slot,2,0,0,1,0
51,stl#user:Surgery center list->user:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:All available surgical slot,Search Surgical Slot,4,1,0,2,0
52,stl#user:Surgery center list->user:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Display a message "no surgery slots",Search Surgical Slot,4,0,0,3,0
53,stl#user:Surgery center list->user:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Redirect to dropwon for surgery center->Redirect to dropwon for surgery center:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center list->Surgery center list:Query all available up to date surgical slot,Search Surgical Slot,8,0,0,7,0
54,stl#user:Surgery center list->user:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Redirect to dropwon for surgery center->Redirect to dropwon for surgery center:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center info,Search Surgical Slot,7,0,0,6,0
55,stl#user:Surgery center list->user:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Surgery center info,Search Surgical Slot,4,0,0,3,0
56,stl#user:Dropdown for the type of Surgery Center->user:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:All available surgical slot,Search Surgical Slot,6,1,0,4,0
57,stl#user:Dropdown for the type of Surgery Center->user:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Display a message "no surgery slots",Search Surgical Slot,6,0,0,5,0
58,stl#user:Dropdown for the type of Surgery Center->user:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Redirect to dropwon for surgery center->Redirect to dropwon for surgery center:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters,Search Surgical Slot,8,0,0,7,0
59,stl#user:Dropdown for the type of Surgery Center->user:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center list->Surgery center list:Query all available up to date surgical slot->Query all available up to date surgical slot:Surgery center info,Search Surgical Slot,6,0,0,5,0
60,stl#user:Dropdown for the type of Surgery Center->user:Dropdown for the type of Surgery Center->Dropdown for the type of Surgery Center:Display a list surgery center by the parameters->Display a list surgery center by the parameters:Surgery center info,Search Surgical Slot,4,0,0,3,0
61,stl#user:All available surgical slot->user:All available surgical slot,Search Surgical Slot,2,1,0,0,0
62,stl#user:Display a message "no surgery slots"->user:Display a message "no surgery slots",Search Surgical Slot,2,0,0,1,0
63,stl#user:"Set up a reminder" button->user:"Set up a reminder" button->"Set up a reminder" button:setup reminder->setup reminder:Display error message->Display error message:Error message,Setup reminder,5,2,2,0,0
64,stl#user:"Set up a reminder" button->user:"Set up a reminder" button->"Set up a reminder" button:setup reminder->setup reminder:Display success message->Display success message:success messsage,Setup reminder,5,2,2,0,0
65,stl#user:"Set up a reminder" button->user:"Set up a reminder" button->"Set up a reminder" button:setup reminder->setup reminder:reminder db,Setup reminder,4,2,0,1,0
66,stl#user:success messsage->user:success messsage,Setup reminder,2,0,1,0,0
67,stl#user:Error message->user:Error message,Setup reminder,2,0,1,0,0
68,stl#user:decline message->user:decline message,Submit Reservation Request,2,1,0,0,0
69,stl#user:"decline" button in the request list->user:"decline" button in the request list->"decline" button in the request list:save surgical reservation info->save surgical reservation info:Surgical reservation info,Submit Reservation Request,4,3,0,0,0
70,stl#user:"decline" button in the request list->user:"decline" button in the request list->"decline" button in the request list:save surgical reservation info->save surgical reservation info:submit success message->submit success message:Display a decline message->Display a decline message:decline message,Submit Reservation Request,6,5,0,0,0
71,stl#user:required fields missing prompt->user:required fields missing prompt,Submit Reservation Request,2,0,0,1,0
72,stl#user:Surgical slots list and necessary information->user:Surgical slots list and necessary information->Surgical slots list and necessary information:check completeness of the form->check completeness of the form:required fields missing prompt,Submit Reservation Request,4,1,1,1,0
