id,element,useCase,type,component
1,Owner:users list,Authorize tour creator,control,changeuserfile
2,Owner:Error message,Authorize tour creator,control,Errormessage
3,send error message if not successful:Error message,Authorize tour creator,control,Errormessage
4,change user file:send error message if not successful,Authorize tour creator,control,Errormessage
5,change user file:user info,Authorize tour creator,control,changeuserfile
6,users list:change user file,Authorize tour creator,control,changeuserfile
7,retrieve user profile:users list,Authorize tour creator,control,changeuserfile
8,retrieve user profile:user info,Authorize tour creator,control,changeuserfile
9,users list:retrieve user profile,Authorize tour creator,control,changeuserfile
10,stl#Owner:users list,Authorize tour creator,Stimulus,undefined
11,stl#Owner:Error message,Authorize tour creator,Stimulus,undefined
12,Creator:sign up error message,Creator log in and register,control,Errormessage
13,Creator:login error,Creator log in and register,control,Errormessage
14,Creator:register page,Creator log in and register,control,Errormessage
15,Creator:Login page,Creator log in and register,control,redirecttosignuppage
16,Login page:check login Info,Creator log in and register,control,checkloginInfo
17,redirect to login page:Login page,Creator log in and register,control,checkloginInfo
18,save user info:User Info,Creator log in and register,control,checkloginInfo
19,check login Info:User Info,Creator log in and register,control,checkloginInfo
20,check login Info:login error,Creator log in and register,control,Errormessage
21,login error:redirect to login page,Creator log in and register,control,redirecttosignuppage
22,process login info:save user info,Creator log in and register,control,checkloginInfo
23,process login info:sign up error message,Creator log in and register,control,Errormessage
24,register page:process login info,Creator log in and register,control,checkloginInfo
25,redirect to sign up page:register page,Creator log in and register,control,Errormessage
26,sign up error message:redirect to sign up page,Creator log in and register,control,redirecttosignuppage
27,stl#Creator:sign up error message,Creator log in and register,Stimulus,undefined
28,stl#Creator:login error,Creator log in and register,Stimulus,undefined
29,stl#Creator:register page,Creator log in and register,Stimulus,undefined
30,stl#Creator:Login page,Creator log in and register,Stimulus,undefined
31,Creator:Update error message,Creator modify tour details,control,Errormessage
32,Creator:Tour detail,Creator modify tour details,entity,Tour
33,Creator:Information invalidity error,Creator modify tour details,control,Errormessage
34,check tour detail:Information invalidity error,Creator modify tour details,control,Errormessage
35,Tour detail:check tour detail,Creator modify tour details,entity,Tour
36,update error:Update error message,Creator modify tour details,control,Errormessage
37,check tour detail:update tour detail,Creator modify tour details,entity,Tour
38,update tour detail:tour detail info,Creator modify tour details,entity,Tour
39,update tour detail:update error,Creator modify tour details,control,Errormessage
40,stl#Creator:Update error message,Creator modify tour details,Stimulus,undefined
41,stl#Creator:Tour detail,Creator modify tour details,Stimulus,undefined
42,stl#Creator:Information invalidity error,Creator modify tour details,Stimulus,undefined
43,Owner:List of tours,Delete irrelevant tours,entity,Tour
44,List of tours:delete tour,Delete irrelevant tours,entity,Tour
45,List of tours:retrieve tours,Delete irrelevant tours,entity,Tour
46,retrieve tours:List of tours,Delete irrelevant tours,entity,Tour
47,delete tour:tours,Delete irrelevant tours,entity,Tour
48,retrieve tours:tours,Delete irrelevant tours,entity,Tour
49,stl#Owner:List of tours,Delete irrelevant tours,Stimulus,undefined
50,taker:list of tours,Search for a tour,entity,Tour
51,taker:tour search criteria page,Search for a tour,boundary,TourCreator
52,retrieve tour:list of tours,Search for a tour,entity,Tour
53,retrieve nearby tours:list of tours,Search for a tour,entity,Tour
54,retrieve nearby tours:tour info,Search for a tour,entity,Tour
55,retrieve tour:retrieve nearby tours,Search for a tour,boundary,TourCreator
56,retrieve tour:tour info,Search for a tour,entity,Tour
57,tour search criteria page:retrieve tour,Search for a tour,entity,Tour
58,stl#taker:list of tours,Search for a tour,Stimulus,undefined
59,stl#taker:tour search criteria page,Search for a tour,Stimulus,undefined
60,Creator:tour detail page,Update tour,entity,Tour
61,Creator:Popup for reenter tour info,Update tour,boundary,TourCreator
62,check update information:Popup for reenter tour info,Update tour,boundary,TourCreator
63,check update information:tour info,Update tour,entity,Tour
64,tour detail page:check update information,Update tour,control,checkloginInfo
65,stl#Creator:tour detail page,Update tour,Stimulus,undefined
66,stl#Creator:Popup for reenter tour info,Update tour,Stimulus,undefined
67,Creator:tour info error,Upload tours,entity,Tour
68,Creator:tour info page,Upload tours,entity,Tour
69,process tour:tour info error,Upload tours,entity,Tour
70,process tour:tour info,Upload tours,entity,Tour
71,tour info page:process tour,Upload tours,entity,Tour
72,stl#Creator:tour info error,Upload tours,Stimulus,undefined
73,stl#Creator:tour info page,Upload tours,Stimulus,undefined
74,Taker:stop info,View a particular stop,boundary,Stop
75,Taker:empty map view,View a particular stop,boundary,emptymapview
76,Taker:list of stops,View a particular stop,boundary,Stop
77,check internet connection:tour info,View a particular stop,entity,Tour
78,check internet connection:empty map view,View a particular stop,boundary,emptymapview
79,retrieve tour:check internet connection,View a particular stop,control,checkloginInfo
80,retrieve tour:empty map view,View a particular stop,boundary,emptymapview
81,list of stops:retrieve tour,View a particular stop,entity,Tour
82,retrieve tour:stop info,View a particular stop,boundary,Stop
83,retrieve tour:tour info,View a particular stop,entity,Tour
84,stl#Taker:stop info,View a particular stop,Stimulus,undefined
85,stl#Taker:empty map view,View a particular stop,Stimulus,undefined
86,stl#Taker:list of stops,View a particular stop,Stimulus,undefined
