id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Supervisor:management page with list of individual details->Supervisor:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:Redirect to the manage individuals page->Redirect to the manage individuals page:Manage Individuals Page,Retrieve and update victim data,8,3,3,1,0
2,stl#Supervisor:management page with list of individual details->Supervisor:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:volunteer database,Retrieve and update victim data,7,2,4,0,0
3,stl#Supervisor:management page with list of individual details->Supervisor:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:volunteer database,Retrieve and update victim data,6,2,3,0,0
4,stl#Supervisor:management page with list of individual details->Supervisor:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:Manage Individuals Page,Retrieve and update victim data,5,2,1,1,0
5,stl#Supervisor:"Manage individuals" button->Supervisor:"Manage individuals" button->"Manage individuals" button:Redirect to the manage individuals page with list of individual details->Redirect to the manage individuals page with list of individual details:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:Redirect to the manage individuals page->Redirect to the manage individuals page:Manage Individuals Page,Retrieve and update victim data,10,4,3,2,0
6,stl#Supervisor:"Manage individuals" button->Supervisor:"Manage individuals" button->"Manage individuals" button:Redirect to the manage individuals page with list of individual details->Redirect to the manage individuals page with list of individual details:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:volunteer database,Retrieve and update victim data,9,3,4,1,0
7,stl#Supervisor:"Manage individuals" button->Supervisor:"Manage individuals" button->"Manage individuals" button:Redirect to the manage individuals page with list of individual details->Redirect to the manage individuals page with list of individual details:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:volunteer database,Retrieve and update victim data,8,3,3,1,0
8,stl#Supervisor:"Manage individuals" button->Supervisor:"Manage individuals" button->"Manage individuals" button:Redirect to the manage individuals page with list of individual details->Redirect to the manage individuals page with list of individual details:management page with list of individual details->management page with list of individual details:Redirects to the individual resent otp page->Redirects to the individual resent otp page:Individual resend OTP page->Individual resend OTP page:Manage Individuals Page,Retrieve and update victim data,7,3,1,2,0
9,stl#Supervisor:Manage Individuals Page->Supervisor:Manage Individuals Page,Retrieve and update victim data,2,0,0,1,0
10,stl#Supervisor:Individual resend OTP page->Supervisor:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:Redirect to the manage individuals page->Redirect to the manage individuals page:Manage Individuals Page,Retrieve and update victim data,6,1,3,1,0
11,stl#Supervisor:Individual resend OTP page->Supervisor:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:sends OTP to volunteer email ID->sends OTP to volunteer email ID:volunteer database,Retrieve and update victim data,5,0,4,0,0
12,stl#Supervisor:Individual resend OTP page->Supervisor:Individual resend OTP page->Individual resend OTP page:clears device ID of volunteer in db->clears device ID of volunteer in db:volunteer database,Retrieve and update victim data,4,0,3,0,0
13,stl#Supervisor:Individual resend OTP page->Supervisor:Individual resend OTP page->Individual resend OTP page:Manage Individuals Page,Retrieve and update victim data,3,0,1,1,0
