id,element,useCase,type,component
1,User:Invalid input information,Post an update,boundary,AdditionalInfo
2,User:update choice panel,Post an update,control,Update
3,User:update panel,Post an update,control,Update
4,User:latest updates,Post an update,control,Update
5,validate update:Invalid input information,Post an update,boundary,AdditionalInfo
6,create an update record:Invitation,Post an update,entity,Invitation
7,validate update:Invitation,Post an update,entity,Invitation
8,create an update record:update,Post an update,control,Update
9,create an update record:refresh social feed,Post an update,control,refreshsocialfeed
10,validate update:create an update record,Post an update,control,Update
11,validate update:latest updates,Post an update,control,Update
12,refresh social feed:latest updates,Post an update,control,Update
13,refresh social feed:update,Post an update,control,Update
14,show update panel:update panel,Post an update,control,Update
15,update panel:show update panel,Post an update,control,Update
16,update choice panel:show update panel,Post an update,control,Update
17,update panel:validate update,Post an update,control,Update
18,stl#User:Invalid input information,Post an update,Stimulus,undefined
19,stl#User:update choice panel,Post an update,Stimulus,undefined
20,stl#User:update panel,Post an update,Stimulus,undefined
21,stl#User:latest updates,Post an update,Stimulus,undefined
