id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Retrieve selected transactions->Retrieve selected transactions:Transaction DB,Admin Login,TRAN_NA,5,0,1.75,4,8.75
2,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Retrieve transactions->Retrieve transactions:Transaction DB,Admin Login,TRAN_NA,5,0,1.75,4,8.75
3,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Retrieve and print->Retrieve and print:Transaction DB,Admin Login,TRAN_NA,5,0,1.75,4,8.75
4,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Display pritner failure message->Display pritner failure message:System message page,Admin Login,TRAN_NA,5,0,1.75,4,8.75
5,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Display no transactions message->Display no transactions message:System message page,Admin Login,TRAN_NA,5,0,1.75,4,8.75
6,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Display connection error message->Display connection error message:System message page,Admin Login,TRAN_NA,5,0,2,4,10
7,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Direct to modify->Direct to modify:Transaction DB,Admin Login,TRAN_NA,5,0,1.75,4,8.75
8,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display transactions->Display transactions:Direct to modify->Direct to modify:Dispute Redemption Page,Admin Login,TRAN_NA,5,0,1,4,5
9,stl#Administrator:Transaction Log Page->Administrator:Transaction Log Page->Transaction Log Page:Display connection error message->Display connection error message:System message page,Admin Login,TRAN_NA,4,0,2.3333333333333335,3,9.333333333333334
10,stl#Administrator:Admin Login Page->Administrator:Admin Login Page->Admin Login Page:Display Invalid Username Password Message->Display Invalid Username Password Message:Validate user->Validate user:Partner Info->Partner Info:display partner list->display partner list:Admin home page,Admin Login,TRAN_NA,7,0,1.8333333333333333,6,12.833333333333332
