id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Administrator:case information page-->Administrator:case information page-->case information page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:informatin invalid error message,Edit case,7,2,2,2,0
2,stl#Administrator:case information page-->Administrator:case information page-->case information page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:save case update information-->save case update information:case information,Edit case,8,1,2,4,0
3,stl#Administrator:case information page-->Administrator:case information page-->case information page:validate role-->validate role:role,Edit case,4,0,1,2,0
4,stl#Administrator:case information page-->Administrator:case information page-->case information page:validate role-->validate role:unauthorized error message,Edit case,4,1,1,1,0
5,stl#Administrator:list of cases-->Administrator:list of cases-->list of cases:query detail of a case-->query detail of a case:case,Edit case,4,0,0,3,0
6,stl#Administrator:list of cases-->Administrator:list of cases-->list of cases:query detail of a case-->query detail of a case:case information page-->case information page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:informatin invalid error message,Edit case,9,2,2,4,0
7,stl#Administrator:list of cases-->Administrator:list of cases-->list of cases:query detail of a case-->query detail of a case:case information page-->case information page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:save case update information-->save case update information:case information,Edit case,10,1,2,6,0
8,stl#Administrator:list of cases-->Administrator:list of cases-->list of cases:query detail of a case-->query detail of a case:case information page-->case information page:validate role-->validate role:role,Edit case,6,0,1,4,0
9,stl#Administrator:list of cases-->Administrator:list of cases-->list of cases:query detail of a case-->query detail of a case:case information page-->case information page:validate role-->validate role:unauthorized error message,Edit case,6,1,1,3,0
10,stl#Administrator:document upload page-->Administrator:document upload page-->document upload page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:informatin invalid error message,Edit case,7,3,1,2,0
11,stl#Administrator:document upload page-->Administrator:document upload page-->document upload page:validate role-->validate role:display information edit page-->display information edit page:case information edit page-->case information edit page:validate input information-->validate input information:save case update information-->save case update information:case information,Edit case,8,2,1,4,0
12,stl#Administrator:document upload page-->Administrator:document upload page-->document upload page:validate role-->validate role:role,Edit case,4,1,0,2,0
13,stl#Administrator:document upload page-->Administrator:document upload page-->document upload page:validate role-->validate role:unauthorized error message,Edit case,4,2,0,1,0
14,stl#Administrator:case information edit page-->Administrator:case information edit page-->case information edit page:validate input information-->validate input information:informatin invalid error message,Edit case,4,1,1,1,0
15,stl#Administrator:case information edit page-->Administrator:case information edit page-->case information edit page:validate input information-->validate input information:save case update information-->save case update information:case information,Edit case,5,0,1,3,0
16,stl#Administrator:unauthorized error message-->Administrator:unauthorized error message,Edit case,2,1,0,0,0
17,stl#Administrator:informatin invalid error message-->Administrator:informatin invalid error message,Edit case,2,1,0,0,0
18,stl#Administrator:unauthorized error message-->Administrator:unauthorized error message,Edit case,2,1,0,0,0
19,stl#Administrator:case information edit page-->Administrator:case information edit page-->case information edit page:validate input information-->validate input information:informatin invalid error message,Edit case,4,1,1,1,0
