id,element,useCase,type,component
1,User:Homepage,Submit Timesheet Information,boundary,Catagorypage
2,User:timesheet select page,Submit Timesheet Information,entity,timesheetdb
3,Display saving confirmation :Update database,Submit Timesheet Information,control,Validatevalues
4,Validate entries:Display saving confirmation ,Submit Timesheet Information,control,Displayapprovalconfirmation
5,Update database:Homepage,Submit Timesheet Information,boundary,Catagorypage
6,Update database:timesheet select page,Submit Timesheet Information,entity,timesheetdb
7,Validate entries:timesheet db,Submit Timesheet Information,entity,timesheetdb
8,timesheet select page:Validate entries,Submit Timesheet Information,control,Validatevalues
9,stl#User:Homepage,Submit Timesheet Information,Stimulus,undefined
10,stl#User:timesheet select page,Submit Timesheet Information,Stimulus,undefined
