id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Transport Coordinator:category's page-->Transport Coordinator:category's page,Enter Victim Data,2,1,0,0,0
2,stl#Transport Coordinator:volunteer homepage-->Transport Coordinator:volunteer homepage,Enter Victim Data,2,1,0,0,0
3,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Hospital information,Enter Victim Data,4,3,0,0,0
4,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Category page,Enter Victim Data,6,4,0,1,0
5,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,Enter Victim Data,8,5,1,1,0
6,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,Enter Victim Data,9,4,2,2,0
7,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,Enter Victim Data,9,4,2,2,0
8,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,Enter Victim Data,9,4,1,3,0
9,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,Enter Victim Data,7,5,0,1,0
10,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Category page,Enter Victim Data,6,3,1,1,0
11,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,Enter Victim Data,8,4,2,1,0
12,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:Vlunteer Diaster Homepage,Enter Victim Data,9,3,3,2,0
13,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:volunteer homepage,Enter Victim Data,9,3,3,2,0
14,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:add new victim record to db-->add new victim record to db:db,Enter Victim Data,9,3,2,3,0
15,stl#Transport Coordinator:"is he breathing" page-->Transport Coordinator:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Updates the database for building information-->Updates the database for building information:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:category's page,Enter Victim Data,7,4,1,1,0
16,stl#Transport Coordinator:Error message-->Transport Coordinator:Error message,Enter Victim Data,2,1,0,0,0
17,stl#Transport Coordinator:Vlunteer Diaster Homepage-->Transport Coordinator:Vlunteer Diaster Homepage,Enter Victim Data,2,0,1,0,0
18,stl#Transport Coordinator:"add victim" button-->Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Hospital information,Enter Victim Data,6,4,0,1,0
19,stl#Transport Coordinator:"add victim" button-->Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Category page,Enter Victim Data,8,5,0,2,0
20,stl#Transport Coordinator:"add victim" button-->Transport Coordinator:"add victim" button-->"add victim" button:Redirects to the "is he breathing" page-->Redirects to the "is he breathing" page:"is he breathing" page-->"is he breathing" page:Redirects to respiration/perfusion/metal status page-->Redirects to respiration/perfusion/metal status page:Respiration/perfusion/metal status page-->Respiration/perfusion/metal status page:Categorizes the victim-->Categorizes the victim:Redirects to category's page-->Redirects to category's page:Vaidates the input-->Vaidates the input:Error message,Enter Victim Data,10,6,1,2,0
