id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Add provider button->User:Add provider button->Add provider button:Display provider add page->Display provider add page:provider information input page->provider information input page:create a new provider->create a new provider:Provider,Add New Provider,6,5,0,0,0
2,stl#User:Add provider button->User:Add provider button->Add provider button:Display provider add page->Display provider add page:provider information input page->provider information input page:create a new provider->create a new provider:Provider created success message->Provider created success message:Update provider rating information->Update provider rating information:Rating,Add New Provider,8,7,0,0,0
3,stl#User:provider information input page->User:provider information input page->provider information input page:create a new provider->create a new provider:Provider,Add New Provider,4,3,0,0,0
4,stl#User:provider information input page->User:provider information input page->provider information input page:create a new provider->create a new provider:Provider created success message->Provider created success message:Update provider rating information->Update provider rating information:Rating,Add New Provider,6,5,0,0,0
5,stl#User:Provider created success message->User:Provider created success message->Provider created success message:Update provider rating information->Update provider rating information:Rating,Add New Provider,4,3,0,0,0
6,stl#User:Error message for update failure->User:Error message for update failure,Edit Consumer Profile,2,1,0,0,0
7,stl#User:User profile page->User:User profile page->User profile page:verify input message->verify input message:Error message for update failure,Edit Consumer Profile,4,2,0,0,1
8,stl#User:User profile page->User:User profile page->User profile page:verify input message->verify input message:save udpated profile->save udpated profile:profile,Edit Consumer Profile,5,1,0,0,3
9,stl#User:follow/unfollow button->User:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Confirm dialog->Confirm dialog:Update subscription information->Update subscription information:Subscription,Follow/unfollow a provider,6,2,2,0,1
10,stl#User:follow/unfollow button->User:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Redirect to search page->Redirect to search page:Search provide page->Search provide page:Display all provider based on criteria->Display all provider based on criteria:follow/unfollow button->follow/unfollow button:Popup confirm diagram,Follow/unfollow a provider,8,4,3,0,0
11,stl#User:follow/unfollow button->User:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Redirect to search page->Redirect to search page:Search provide page->Search provide page:Display all provider based on criteria->Display all provider based on criteria:Provider,Follow/unfollow a provider,7,4,2,0,0
12,stl#User:Confirm dialog->User:Confirm dialog->Confirm dialog:Update subscription information->Update subscription information:Subscription,Follow/unfollow a provider,4,1,1,0,1
13,stl#User:Search provide page->User:Search provide page->Search provide page:Display all provider based on criteria->Display all provider based on criteria:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Confirm dialog->Confirm dialog:Update subscription information->Update subscription information:Subscription,Follow/unfollow a provider,8,4,2,0,1
14,stl#User:Search provide page->User:Search provide page->Search provide page:Display all provider based on criteria->Display all provider based on criteria:follow/unfollow button->follow/unfollow button:Popup confirm diagram->Popup confirm diagram:Redirect to search page->Redirect to search page:Search provide page->Search provide page:Display all provider based on criteria,Follow/unfollow a provider,8,5,2,0,0
15,stl#User:Search provide page->User:Search provide page->Search provide page:Display all provider based on criteria->Display all provider based on criteria:Provider,Follow/unfollow a provider,4,3,0,0,0
16,stl#User:Forgotten username or password link->User:Forgotten username or password link->Forgotten username or password link:send email including credential->send email including credential:Email Protocol,Login,4,2,0,0,1
17,stl#User:Invalid information error message->User:Invalid information error message->Invalid information error message:redirect to login page->redirect to login page:Login page->Login page:verify user information->verify user information:Invalid information error message->Invalid information error message:redirect to login page,Login,7,5,1,0,0
18,stl#User:Invalid information error message->User:Invalid information error message->Invalid information error message:redirect to login page->redirect to login page:Login page->Login page:verify user information->verify user information:My account page,Login,6,4,1,0,0
19,stl#User:Invalid information error message->User:Invalid information error message->Invalid information error message:redirect to login page->redirect to login page:Login page->Login page:verify user information->verify user information:user info,Login,6,4,1,0,0
20,stl#User:My account page->User:My account page,Login,2,1,0,0,0
21,stl#User:Login page->User:Login page->Login page:verify user information->verify user information:Invalid information error message->Invalid information error message:redirect to login page->redirect to login page:Login page->Login page:verify user information,Login,7,4,2,0,0
22,stl#User:Login page->User:Login page->Login page:verify user information->verify user information:My account page,Login,4,2,1,0,0
23,stl#User:Login page->User:Login page->Login page:verify user information->verify user information:user info,Login,4,2,1,0,0
24,stl#User:check requests button->User:check requests button->check requests button:load requests->load requests:Request,Maintain the system,4,3,0,0,0
25,stl#User:check requests button->User:check requests button->check requests button:load requests->load requests:request list->request list:update status of requests->update status of requests:Request,Maintain the system,6,5,0,0,0
26,stl#User:check requests button->User:check requests button->check requests button:load requests->load requests:request list->request list:update status of requests->update status of requests:request status is successfully updated.,Maintain the system,6,5,0,0,0
27,stl#User:request list->User:request list->request list:update status of requests->update status of requests:Request,Maintain the system,4,3,0,0,0
28,stl#User:request list->User:request list->request list:update status of requests->update status of requests:request status is successfully updated.,Maintain the system,4,3,0,0,0
29,stl#User:request status is successfully updated.->User:request status is successfully updated.,Maintain the system,2,1,0,0,0
30,stl#User:Rating input page->User:Rating input page->Rating input page:Update provider rating information->Update provider rating information:Rating,Rate a provider,4,3,0,0,0
31,stl#User:rate button->User:rate button->rate button:Display rating input page->Display rating input page:Redirect to search page->Redirect to search page:Search provider page->Search provider page:Display all provider based on criteria->Display all provider based on criteria:Provider,Rate a provider,7,5,1,0,0
32,stl#User:rate button->User:rate button->rate button:Display rating input page->Display rating input page:Redirect to search page->Redirect to search page:Search provider page->Search provider page:Display all provider based on criteria->Display all provider based on criteria:rate button->rate button:Display rating input page,Rate a provider,8,6,1,0,0
33,stl#User:rate button->User:rate button->rate button:Display rating input page->Display rating input page:Rating input page->Rating input page:Update provider rating information->Update provider rating information:Rating,Rate a provider,6,5,0,0,0
34,stl#User:Search provider page->User:Search provider page->Search provider page:Display all provider based on criteria->Display all provider based on criteria:Provider,Rate a provider,4,3,0,0,0
35,stl#User:Search provider page->User:Search provider page->Search provider page:Display all provider based on criteria->Display all provider based on criteria:rate button->rate button:Display rating input page->Display rating input page:Redirect to search page->Redirect to search page:Search provider page->Search provider page:Display all provider based on criteria,Rate a provider,8,6,1,0,0
36,stl#User:Search provider page->User:Search provider page->Search provider page:Display all provider based on criteria->Display all provider based on criteria:rate button->rate button:Display rating input page->Display rating input page:Rating input page->Rating input page:Update provider rating information->Update provider rating information:Rating,Rate a provider,8,7,0,0,0
37,stl#User:Invalid input message->User:Invalid input message->Invalid input message:OCR read the medical information->OCR read the medical information:non matched doctor,Search Provider,4,3,0,0,0
38,stl#User:Invalid input message->User:Invalid input message->Invalid input message:OCR read the medical information->OCR read the medical information:update the recognized information into database.->update the recognized information into database.:Doctor,Search Provider,5,4,0,0,0
39,stl#User:Search crieteria input page->User:Search crieteria input page->Search crieteria input page:retrieve matched doctors from db->retrieve matched doctors from db:Doctor,Search Provider,4,3,0,0,0
40,stl#User:Search crieteria input page->User:Search crieteria input page->Search crieteria input page:retrieve matched doctors from db->retrieve matched doctors from db:Invalid input message->Invalid input message:OCR read the medical information->OCR read the medical information:non matched doctor,Search Provider,6,5,0,0,0
41,stl#User:Search crieteria input page->User:Search crieteria input page->Search crieteria input page:retrieve matched doctors from db->retrieve matched doctors from db:Invalid input message->Invalid input message:OCR read the medical information->OCR read the medical information:update the recognized information into database.->update the recognized information into database.:Doctor,Search Provider,7,6,0,0,0
42,stl#User:Search crieteria input page->User:Search crieteria input page->Search crieteria input page:retrieve matched doctors from db->retrieve matched doctors from db:non matched doctor,Search Provider,4,3,0,0,0
43,stl#User:non matched doctor->User:non matched doctor,Search Provider,2,1,0,0,0
44,stl#User:Share price through picture capture button->User:Share price through picture capture button->Share price through picture capture button:load photo from library->load photo from library:photo list->photo list:OCR read the medical information->OCR read the medical information:update the recognized information into database.->update the recognized information into database.:Price,Share Price through OCR capture,7,6,0,0,0
45,stl#User:Share price through picture capture button->User:Share price through picture capture button->Share price through picture capture button:load photo from library->load photo from library:photo list->photo list:OCR read the medical information->OCR read the medical information:unable to recoginize information from photo,Share Price through OCR capture,6,5,0,0,0
46,stl#User:photo list->User:photo list->photo list:OCR read the medical information->OCR read the medical information:update the recognized information into database.->update the recognized information into database.:Price,Share Price through OCR capture,5,4,0,0,0
47,stl#User:photo list->User:photo list->photo list:OCR read the medical information->OCR read the medical information:unable to recoginize information from photo,Share Price through OCR capture,4,3,0,0,0
48,stl#User:unable to recoginize information from photo->User:unable to recoginize information from photo,Share Price through OCR capture,2,1,0,0,0
49,stl#User:input information invalid error message->User:input information invalid error message,Share Prices,2,1,0,0,0
50,stl#User:Share price button->User:Share price button->Share price button:diplay price input page->diplay price input page:price detail input page->price detail input page:verify input price information->verify input price information:input information invalid error message,Share Prices,6,5,0,0,0
51,stl#User:Share price button->User:Share price button->Share price button:diplay price input page->diplay price input page:price detail input page->price detail input page:verify input price information->verify input price information:save input price information->save input price information:profile,Share Prices,7,5,0,0,1
52,stl#User:price detail input page->User:price detail input page->price detail input page:verify input price information->verify input price information:input information invalid error message,Share Prices,4,3,0,0,0
53,stl#User:price detail input page->User:price detail input page->price detail input page:verify input price information->verify input price information:save input price information->save input price information:profile,Share Prices,5,3,0,0,1
54,stl#User:Feature List->User:Feature List->Feature List:redirect to feature page->redirect to feature page:Invalid information error message->Invalid information error message:update feature detail->update feature detail:feature,View Dashboard Page,6,5,0,0,0
55,stl#User:Feature List->User:Feature List->Feature List:redirect to feature page->redirect to feature page:feature detail->feature detail:update feature detail->update feature detail:feature,View Dashboard Page,6,5,0,0,0
56,stl#User:Invalid information error message->User:Invalid information error message->Invalid information error message:update feature detail->update feature detail:feature,View Dashboard Page,4,3,0,0,0
57,stl#User:Forgotten username or password link->User:Forgotten username or password link->Forgotten username or password link:send email including credential->send email including credential:Email Protocol,View Dashboard Page,4,2,0,0,1
58,stl#User:feature detail->User:feature detail->feature detail:update feature detail->update feature detail:feature,View Dashboard Page,4,3,0,0,0
