id,element,useCase,type,component
1,User:Move mouse on the vendor��s name,UC15: Manage venders,control,Vender Registration Form
2,User:Click Users all users tab,UC15: Manage venders,boundary,ClickUsersalluserstab
3,User:Homepage,UC15: Manage venders,control,Homepage
4,User:	Click Edit	,UC15: Manage venders,boundary,Medical Profile
5,User:Change the role in detail page from vendor and click update user,UC15: Manage venders,control,Notifytheadminthattheuserisupdated
6,	Click Edit	:Redirect to a page shows vendor details,UC15: Manage venders,control,Vender Profile
7,	Edit and remove button appears:Redirect to a page shows vendor details,UC15: Manage venders,control,Vender Profile
8,Redirect user to a user page listed with all users:	Edit and remove button appears,UC15: Manage venders,control,Medical Create Form
9,Move mouse on the vendor��s name:	Edit and remove button appears,UC15: Manage venders,control,Medical Create Form
10,Change the role in detail page from vendor and click update user:Notify the admin that the user is updated,UC15: Manage venders,control,Notifytheadminthattheuserisupdated
11,Click Users all users tab:Redirect user to a user page listed with all users,UC15: Manage venders,boundary,ClickUsersalluserstab
12,Notify the admin that the user is updated:Homepage,UC15: Manage venders,control,Homepage
13,Redirect to a page shows vendor details:Notify the admin that the user is updated,UC15: Manage venders,control,Notifytheadminthattheuserisupdated
14,stl#User:Move mouse on the vendor��s name,UC15: Manage venders,Stimulus,undefined
15,stl#User:Click Users all users tab,UC15: Manage venders,Stimulus,undefined
16,stl#User:Homepage,UC15: Manage venders,Stimulus,undefined
17,stl#User:	Click Edit	,UC15: Manage venders,Stimulus,undefined
18,stl#User:Change the role in detail page from vendor and click update user,UC15: Manage venders,Stimulus,undefined
