id,element,useCase,type,component
1,Administrator:Report button,Report generation,control,Usermanagementbutton
2,Administrator:unauthorized error message,Report generation,boundary,unauthorizedrequest
3,Administrator:report detail page,Report generation,control,emailpassword
4,Administrator:input information invalid message,Report generation,boundary,activationsuccessmessage
5,Administrator:report generation page,Report generation,control,blankdescriptionerror
6,Case Manager:unauthorized error message,Report generation,boundary,unauthorizedrequest
7,Case Manager:input information invalid message,Report generation,boundary,activationsuccessmessage
8,Case Manager:report generation page,Report generation,control,blankdescriptionerror
9,Case Manager:report detail page,Report generation,control,emailpassword
10,Case Manager:Report button,Report generation,control,Usermanagementbutton
11,General staff:report generation page,Report generation,control,blankdescriptionerror
12,General staff:Report button,Report generation,control,Usermanagementbutton
13,General staff:unauthorized error message,Report generation,boundary,unauthorizedrequest
14,print:Printer,Report generation,control,print
15,Report button:validate role of user,Report generation,entity,role
16,save report to db:case,Report generation,entity,case
17,display report generation page:report generation page,Report generation,control,blankdescriptionerror
18,validate role of user:display report generation page,Report generation,control,blankdescriptionerror
19,save report to db:document,Report generation,control,Usermanagementbutton
20,validate input information for the report:input information invalid message,Report generation,boundary,activationsuccessmessage
21,report detail page:print,Report generation,control,print
22,save report to db:report detail page,Report generation,control,emailpassword
23,report generation page:validate input information for the report,Report generation,entity,insertuserinfo
24,validate role of user:role,Report generation,entity,role
25,save report to db:user,Report generation,entity,insertuserinfo
26,validate input information for the report:save report to db,Report generation,control,savereporttodb
27,validate role of user:unauthorized error message,Report generation,boundary,unauthorizedrequest
28,stl#Administrator:Report button,Report generation,Stimulus,undefined
29,stl#Administrator:unauthorized error message,Report generation,Stimulus,undefined
30,stl#Administrator:report detail page,Report generation,Stimulus,undefined
31,stl#Administrator:input information invalid message,Report generation,Stimulus,undefined
32,stl#Administrator:report generation page,Report generation,Stimulus,undefined
33,stl#Case Manager:unauthorized error message,Report generation,Stimulus,undefined
34,stl#Case Manager:input information invalid message,Report generation,Stimulus,undefined
35,stl#Case Manager:report generation page,Report generation,Stimulus,undefined
36,stl#Case Manager:report detail page,Report generation,Stimulus,undefined
37,stl#Case Manager:Report button,Report generation,Stimulus,undefined
38,stl#General staff:report generation page,Report generation,Stimulus,undefined
39,stl#General staff:Report button,Report generation,Stimulus,undefined
40,stl#General staff:unauthorized error message,Report generation,Stimulus,undefined
