id,element,useCase,type,component
1,Admin:list of claims,Business Claim,control,Business Claim
2,Admin:Claim Detail,Business Claim,control,Business Claim
3,Admin:load claims button,Business Claim,control,Business Claim
4,User:Claim button,Business Claim,control,Business Claim
5,User:claim page,Business Claim,control,Business Claim
6,Claim Detail:save the approval status of claim,Business Claim,control,Business Claim
7,Query claim detail:Claim Detail,Business Claim,control,Business Claim
8,Claim button:display claim page,Business Claim,control,Business Claim
9,Query claim detail:claim information,Business Claim,control,Question Form
10,list of claims:Query claim detail,Business Claim,control,Business Claim
11,remove claim information:claim information,Business Claim,control,Question Form
12,save the approval status of claim:claim information,Business Claim,control,Question Form
13,save claim information for verification:claim information,Business Claim,control,Question Form
14,display claims requests:claim information,Business Claim,control,Question Form
15,claim page:save claim information for verification,Business Claim,control,Question Form
16,display claim page:claim page,Business Claim,control,Business Claim
17,display claims requests:list of claims,Business Claim,control,Business Claim
18,load claims button:display claims requests,Business Claim,control,Business Claim
19,save the approval status of claim:remove claim information,Business Claim,control,Question Form
20,stl#Admin:list of claims,Business Claim,Stimulus,undefined
21,stl#Admin:Claim Detail,Business Claim,Stimulus,undefined
22,stl#Admin:load claims button,Business Claim,Stimulus,undefined
23,stl#User:Claim button,Business Claim,Stimulus,undefined
24,stl#User:claim page,Business Claim,Stimulus,undefined
