id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,6,0,5,0,0
2,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,7,0,6,0,0
3,stl#Admin:list of claims->Admin:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,4,0,3,0,0
4,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,4,0,3,0,0
5,stl#Admin:Claim Detail->Admin:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,5,0,4,0,0
6,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:claim information,Business Claim,4,0,3,0,0
7,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:claim information,Business Claim,8,0,7,0,0
8,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,9,0,8,0,0
9,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:claim information,Business Claim,6,0,5,0,0
10,stl#User:Claim button->User:Claim button->Claim button:display claim page->display claim page:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,6,0,5,0,0
11,stl#User:claim page->User:claim page->claim page:save claim information for verification->save claim information for verification:claim information,Business Claim,4,0,3,0,0
