id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
54,stl#User:Edit Application Status Page->User:Edit Application Status Page->Edit Application Status Page:Edit Applications information->Edit Applications information:Show confirmation page->Show confirmation page:Application db,Edit Application Status,TRAN_NA,5,6,2.25,4,11.25,15
55,stl#User:select the appropriate posting and view  profile->User:select the appropriate posting and view  profile->select the appropriate posting and view  profile:returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Homepage,Edit Application Status,CTRL;EXTCLL;INT,5,4,3.25,4,16.25,15
56,stl#User:marks the user as either qualified unqualified or processing->User:marks the user as either qualified unqualified or processing->marks the user as either qualified unqualified or processing:returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Homepage,Edit Application Status,TRAN_NA,5,4,3.25,4,16.25,4
57,stl#User:View Application Page->User:View Application Page->View Application Page:Choose Applications->Choose Applications:Show confirmation page->Show confirmation page:View Application Page->View Application Page:Choose Applications,Edit Posting,TRAN_NA,6,7,2,5,12,16
58,stl#User:View Application Page->User:View Application Page->View Application Page:Choose Applications->Choose Applications:Show confirmation page->Show confirmation page:Homepage,Edit Posting,TRAN_NA,5,6,2.75,4,13.75,16
59,stl#User:selects the appropriate posting and clicks Edit->User:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected->retrieves the posting selected:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:Posting db,Edit Posting,CTRL,6,13,3.2,5,19.2,14
60,stl#User:selects the appropriate posting and clicks Edit->User:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected->retrieves the posting selected:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:generates a message to inform the User->generates a message to inform the User:Homepage,Edit Posting,CTRL;EXTCLL;INT,7,8,3.333333333,6,23.33333333,8
61,stl#User:selects the appropriate posting and clicks Edit->User:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected->retrieves the posting selected:Show confirmation page->Show confirmation page:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected,Edit Posting,CTRL,6,7,3.6,5,21.6,7
62,stl#User:selects the appropriate posting and clicks Edit->User:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected->retrieves the posting selected:Show confirmation page->Show confirmation page:Posting db,Edit Posting,CTRL,5,12,3,4,15,11
63,stl#User:selects the appropriate posting and clicks Edit->User:selects the appropriate posting and clicks Edit->selects the appropriate posting and clicks Edit:retrieves the posting selected->retrieves the posting selected:Show confirmation page->Show confirmation page:Homepage,Edit Posting,CTRL;EXTCLL;INT,5,6,3.75,4,18.75,13
64,stl#User:fills out relevant information about the posting->User:fills out relevant information about the posting->fills out relevant information about the posting:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:Posting db,Edit Posting,CTRL,5,25,2.25,4,11.25,10
65,stl#User:fills out relevant information about the posting->User:fills out relevant information about the posting->fills out relevant information about the posting:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:generates a message to inform the User->generates a message to inform the User:Homepage,Edit Posting,CTRL;EXTCLL;INT,6,20,2.6,5,15.6,3
66,stl#User:Clicks Submit->User:Clicks Submit->Clicks Submit:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:Posting db,Edit Posting,TRAN_NA,5,12,2.25,4,11.25,3
67,stl#User:Clicks Submit->User:Clicks Submit->Clicks Submit:modifies posting identification data->modifies posting identification data:Changes are saved in the system->Changes are saved in the system:generates a message to inform the User->generates a message to inform the User:Homepage,Edit Posting,TRAN_NA,6,7,2.6,5,15.6,8
68,stl#User:enters in the new values ->User:enters in the new values ->enters in the new values :saves the data in the database->saves the data in the database:informs the User of the success->informs the User of the success:Homepage,Edit User Profile,TRAN_NA,5,4,2,4,10,16
69,stl#User:enters in the new values ->User:enters in the new values ->enters in the new values :saves the data in the database->saves the data in the database:User Profile db,Edit User Profile,TRAN_NA,4,3,2,3,8,5
70,"stl#User:selects the ""Save"" Button->User:selects the ""Save"" Button->selects the ""Save"" Button:saves the data in the database->saves the data in the database:informs the User of the success->informs the User of the success:Homepage",Edit User Profile,TRAN_NA,5,4,2,4,10,8
71,"stl#User:selects the ""Save"" Button->User:selects the ""Save"" Button->selects the ""Save"" Button:saves the data in the database->saves the data in the database:User Profile db",Edit User Profile,TRAN_NA,4,3,2,3,8,4
72,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Show confirmation->Show confirmation:Login page->Login page:Validate usename and password,Login,TRAN_NA,6,18,2.6,5,15.6,2
73,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Show confirmation->Show confirmation:Homepage,Login,TRAN_NA,5,17,2.75,4,13.75,12
74,stl#User:Logout page->User:Logout page->Logout page:Validate usename and password ->Validate usename and password :End session->End session:Show confirmation->Show confirmation:Logout page->Logout page:Validate usename and password ,Logout,TRAN_NA,7,19,2.333333333,6,16.33333333,7
75,stl#User:Logout page->User:Logout page->Logout page:Validate usename and password ->Validate usename and password :End session->End session:Show confirmation->Show confirmation:Homepage,Logout,TRAN_NA,6,18,2.4,5,14.4,16
76,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,TRAN_NA,5,12,3.25,4,16.25,2
77,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page,Retrieve Password,TRAN_NA,7,28,4,6,28,3
78,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,TRAN_NA,8,29,3.857142857,7,30.85714286,5
79,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,TRAN_NA,5,19,2.75,4,13.75,4
81,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,CTRL;EXTCLL;INT,5,18,4.25,4,21.25,6
82,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email,Retrieve Password,CTRL,6,31,4.8,5,28.8,15
83,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,CTRL,5,25,3.75,4,18.75,5
85,stl#User:selects the appropriate applicant and views his/her profile->User:selects the appropriate applicant and views his/her profile->selects the appropriate applicant and views his/her profile:returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Interview db,Schedule Interview,CTRL,5,4,9,4,45,1
86,stl#User:selects the appropriate applicant and views his/her profile->User:selects the appropriate applicant and views his/her profile->selects the appropriate applicant and views his/her profile:returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Homepage,Schedule Interview,CTRL;EXTCLL;INT,5,4,7.5,4,37.5,8
87,stl#User:marks the user as interviewing->User:marks the user as interviewing->marks the user as interviewing:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Interview db,Schedule Interview,TRAN_NA,4,3,6.333333333,3,25.33333333,13
88,stl#User:marks the user as interviewing->User:marks the user as interviewing->marks the user as interviewing:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Homepage,Schedule Interview,TRAN_NA,4,3,4.333333333,3,17.33333333,6
89,stl#User:looks through a list of qualified applicants ->User:looks through a list of qualified applicants ->looks through a list of qualified applicants :returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Interview db,Schedule Interview,CTRL,5,4,9,4,45,13
90,stl#User:looks through a list of qualified applicants ->User:looks through a list of qualified applicants ->looks through a list of qualified applicants :returns the correct applicant->returns the correct applicant:modifies the Applicant profile to reflect User's change->modifies the Applicant profile to reflect User's change:Homepage,Schedule Interview,CTRL;EXTCLL;INT,5,4,7.5,4,37.5,8
92,stl#User:sorts/filters the applicants ->User:sorts/filters the applicants ->sorts/filters the applicants :returns all of the applicants who have applied to the position ->returns all of the applicants who have applied to the position :returns the applicants that match the sort/filter->returns the applicants that match the sort/filter:Homepage,View Applications,CTRL;EXTCLL;INT,5,4,4.25,4,21.25,7
93,stl#User:selects the appropriate posting->User:selects the appropriate posting->selects the appropriate posting:returns all of the applicants who have applied to the position ->returns all of the applicants who have applied to the position :returns the applicants that match the sort/filter->returns the applicants that match the sort/filter:Homepage,View Applications,TRAN_NA,5,4,3.25,4,16.25,6
94,stl#User:selects the appropriate postings ->User:selects the appropriate postings ->selects the appropriate postings :returns information about that specific posting->returns information about that specific posting:Show confirmation page->Show confirmation page:selects the appropriate postings ->selects the appropriate postings :returns information about that specific posting,View Job Postings,TRAN_NA,6,11,1.8,5,10.8,1
95,stl#User:selects the appropriate postings ->User:selects the appropriate postings ->selects the appropriate postings :returns information about that specific posting->returns information about that specific posting:Show confirmation page->Show confirmation page:Homepage,View Job Postings,TRAN_NA,5,8,2,4,10,12
96,stl#User:selects the appropriate postings ->User:selects the appropriate postings ->selects the appropriate postings :returns information about that specific posting->returns information about that specific posting:Homepage,View Job Postings,TRAN_NA,4,5,2.333333333,3,9.333333333,16
97,"stl#User:clicks ""Edit User Profile"" button->User:clicks ""Edit User Profile"" button->clicks ""Edit User Profile"" button:returns the User Profile for the User ->returns the User Profile for the User :Show confirmation page->Show confirmation page:clicks ""Edit User Profile"" button->clicks ""Edit User Profile"" button:returns the User Profile for the User ",View User Profile,CTRL,6,7,3.4,5,20.4,10
98,"stl#User:clicks ""Edit User Profile"" button->User:clicks ""Edit User Profile"" button->clicks ""Edit User Profile"" button:returns the User Profile for the User ->returns the User Profile for the User :Show confirmation page->Show confirmation page:Homepage",View User Profile,CTRL;EXTCLL;INT,5,6,3,4,15,10
99,"stl#User:clicks ""Edit User Profile"" button->User:clicks ""Edit User Profile"" button->clicks ""Edit User Profile"" button:returns the User Profile for the User ->returns the User Profile for the User :Homepage",View User Profile,CTRL;EXTCLL;INT,4,3,3.666666667,3,14.66666667,6
1,stl#User :Homepage->User :Homepage,add contract,CTRL;EXTCLL;INT,2,1,4,1,8,3
2,stl#User :Add  Contact page->User :Add  Contact page->Add  Contact page:Add contact information->Add contact information:Show confirmation->Show confirmation:Homepage,add contract,TRAN_NA,5,18,4.75,4,23.75,16
3,stl#User :Add  Contact page->User :Add  Contact page->Add  Contact page:Add contact information->Add contact information:Show confirmation->Show confirmation:Contact db,add contract,TRAN_NA,5,20,5,4,25,7
4,stl#User :Add  Contact page->User :Add  Contact page->Add  Contact page:Add contact information->Add contact information:Show confirmation->Show confirmation:Add  Contact page->Add  Contact page:Add contact information,add contract,TRAN_NA,6,27,5,5,30,11
5,stl#User :click add  tab->User :click add  tab->click add  tab:Display a text filed for input->Display a text filed for input:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:contact db,add contract,TRAN_NA,7,16,4.833333333,6,33.83333333,8
6,stl#User :click add  tab->User :click add  tab->click add  tab:Display a text filed for input->Display a text filed for input:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:Homepage,add contract,TRAN_NA,7,14,4.666666667,6,32.66666667,12
7,stl#User :type in contacts information->User :type in contacts information->type in contacts information:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:contact db,add contract,TRAN_NA,6,15,5.4,5,32.4,10
8,stl#User :type in contacts information->User :type in contacts information->type in contacts information:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:Homepage,add contract,TRAN_NA,6,13,5.2,5,31.2,11
9,stl#User :Click submit->User :Click submit->Click submit:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:contact db,add contract,TRAN_NA,6,9,4.8,5,28.8,1
10,stl#User :Click submit->User :Click submit->Click submit:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add contact  to Salesforce->Add contact  to Salesforce:Homepage,add contract,TRAN_NA,6,7,4.6,5,27.6,4
11,stl#User :click add  tab->User :click add  tab->click add  tab:Display a text filed for input->Display a text filed for input:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add donation to Salesforce->Add donation to Salesforce:Homepage,add donation,TRAN_NA,7,17,3.166666667,6,22.16666667,15
12,stl#User :Click submit->User :Click submit->Click submit:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add donation to Salesforce->Add donation to Salesforce:Homepage,add donation,TRAN_NA,6,10,3.6,5,21.6,6
13,stl#User :type in donation information->User :type in donation information->type in donation information:Check manager��s authority->Check manager��s authority:Approval manager��s request->Approval manager��s request:Add donation to Salesforce->Add donation to Salesforce:Homepage,add donation,CTRL;EXTCLL;INT,6,15,3.6,5,21.6,14
15,"stl#User:click ""add project"" button->User:click ""add project"" button->click ""add project"" button:Display a text field->Display a text field:Check the authority of manager->Check the authority of manager:Manager authority approval->Manager authority approval:add new project into Salesforce->add new project into Salesforce:Homepage",add project,TRAN_NA,7,22,4,6,28,4
16,stl#User:type in project information->User:type in project information->type in project information:Check the authority of manager->Check the authority of manager:Manager authority approval->Manager authority approval:add new project into Salesforce->add new project into Salesforce:Homepage,add project,TRAN_NA,6,19,4.4,5,26.4,12
17,"stl#User:click ""submit"" button->User:click ""submit"" button->click ""submit"" button:Check the authority of manager->Check the authority of manager:Manager authority approval->Manager authority approval:add new project into Salesforce->add new project into Salesforce:Homepage",add project,TRAN_NA,6,13,4,5,24,10
18,stl#User :Click submit->User :Click submit->Click submit:Approval manager��s request->Approval manager��s request:add contacts into Salesforce->add contacts into Salesforce:Homepage,add_user,TRAN_NA,5,10,3.25,4,16.25,14
19,stl#User :type in information of new user->User :type in information of new user->type in information of new user:Approval manager��s request->Approval manager��s request:add contacts into Salesforce->add contacts into Salesforce:Homepage,add_user,CTRL;EXTCLL;INT,5,16,3.75,4,18.75,12
20,"stl#User :click ""new-user"" button->User :click ""new-user"" button->click ""new-user"" button:Display a text field for input->Display a text field for input:Approval manager��s request->Approval manager��s request:add contacts into Salesforce->add contacts into Salesforce:Homepage",add_user,TRAN_NA,6,11,3,5,18,4
21,stl#User :click user tab in his/her homepage->User :click user tab in his/her homepage->click user tab in his/her homepage:Display user list->Display user list:Display a text field for input->Display a text field for input:Approval manager��s request->Approval manager��s request:add contacts into Salesforce->add contacts into Salesforce:Homepage,add_user,TRAN_NA,7,14,2.833333333,6,19.83333333,8
22,"stl#User :click ""change password"" button->User :click ""change password"" button->click ""change password"" button:Send a link to worker's e-mail box registered in Salesforce->Send a link to worker's e-mail box registered in Salesforce:Ask worker type in new password->Ask worker type in new password:Change worker's password->Change worker's password:Homepage",change password,TRAN_NA,6,7,6.4,5,38.4,7
23,"stl#User :click ""change password"" button->User :click ""change password"" button->click ""change password"" button:Send a link to worker's e-mail box registered in Salesforce->Send a link to worker's e-mail box registered in Salesforce:Ask worker type in new password->Ask worker type in new password:Change worker's password->Change worker's password:User db",change password,TRAN_NA,6,7,6.2,5,37.2,6
24,stl#User :Click the link->User :Click the link->Click the link:Ask worker type in new password->Ask worker type in new password:Change worker's password->Change worker's password:Homepage,change password,TRAN_NA,5,4,5.75,4,28.75,14
25,stl#User :Click the link->User :Click the link->Click the link:Ask worker type in new password->Ask worker type in new password:Change worker's password->Change worker's password:User db,change password,TRAN_NA,5,4,5.5,4,27.5,16
26,stl#User :Type in new password->User :Type in new password->Type in new password:Change worker's password->Change worker's password:Homepage,change password,CTRL;EXTCLL;INT,4,3,7.333333333,3,29.33333333,8
27,stl#User :Type in new password->User :Type in new password->Type in new password:Change worker's password->Change worker's password:User db,change password,CTRL,4,3,7,3,28,15
28,stl#User :Re-type new �Cpassword->User :Re-type new �Cpassword->Re-type new �Cpassword:Change worker's password->Change worker's password:Homepage,change password,CTRL;EXTCLL;INT,4,3,7.333333333,3,29.33333333,12
29,stl#User :Re-type new �Cpassword->User :Re-type new �Cpassword->Re-type new �Cpassword:Change worker's password->Change worker's password:User db,change password,CTRL,4,3,7,3,28,5
30,stl#User :Delete Contact page->User :Delete Contact page->Delete Contact page:Delete contact information->Delete contact information:Show confirmation->Show confirmation:Homepage,delete contacts,TRAN_NA,5,18,5.5,4,27.5,13
31,stl#User :Delete Contact page->User :Delete Contact page->Delete Contact page:Delete contact information->Delete contact information:Show confirmation->Show confirmation:Delete Contact page->Delete Contact page:Delete contact information,delete contacts,TRAN_NA,6,27,6,5,36,13
32,stl#User :Delete Contact page->User :Delete Contact page->Delete Contact page:Delete contact information->Delete contact information:Show confirmation->Show confirmation:Contact db,delete contacts,TRAN_NA,5,20,6,4,30,4
33,stl#User :click contact's id->User :click contact's id->click contact's id:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete contacts from Salesforce->delete contacts from Salesforce:Homepage,delete contacts,TRAN_NA,7,26,5.333333333,6,37.33333333,16
34,stl#User :click contact's id->User :click contact's id->click contact's id:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:contacts db,delete contacts,TRAN_NA,5,17,5.75,4,28.75,5
35,stl#User :confirm request->User :confirm request->confirm request:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete contacts from Salesforce->delete contacts from Salesforce:Homepage,delete contacts,CTRL;EXTCLL;INT,6,17,4.2,5,25.2,8
36,stl#User :confirm request->User :confirm request->confirm request:check staff��s authority->check staff��s authority:contacts db,delete contacts,CTRL;EXTCLL;INT,4,8,4,3,16,15
37,"stl#User :click ""delete"" button->User :click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete contacts from Salesforce->delete contacts from Salesforce:Homepage",delete contacts,TRAN_NA,7,24,4.5,6,31.5,7
38,"stl#User :click ""delete"" button->User :click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:contacts db",delete contacts,TRAN_NA,5,15,4.5,4,22.5,12
39,stl#User :click donation id->User :click donation id->click donation id:Pop a confirm information->Pop a confirm information:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:donation db,delete donation,CTRL,7,27,4.333333333,6,30.33333333,5
40,stl#User :click donation id->User :click donation id->click donation id:Pop a confirm information->Pop a confirm information:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:Homepage,delete donation,CTRL;EXTCLL;INT,7,22,4.166666667,6,29.16666667,3
41,"stl#User :click ""delete"" button->User :click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:donation db",delete donation,TRAN_NA,7,22,4.166666667,6,29.16666667,3
42,"stl#User :click ""delete"" button->User :click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:Homepage",delete donation,TRAN_NA,7,17,4,6,28,2
43,stl#User :click on submit->User :click on submit->click on submit:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:donation db,delete donation,TRAN_NA,6,15,4.4,5,26.4,10
44,stl#User :click on submit->User :click on submit->click on submit:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:Homepage,delete donation,TRAN_NA,6,10,4.2,5,25.2,1
45,stl#User :confirm->User :confirm->confirm:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:donation db,delete donation,CTRL,6,21,4.6,5,27.6,14
46,stl#User :confirm->User :confirm->confirm:Check manager��s authority->Check manager��s authority:Manager��s authority approved->Manager��s authority approved:update donation information in Salesforce->update donation information in Salesforce:Homepage,delete donation,CTRL;EXTCLL;INT,6,16,4.4,5,26.4,2
47,"stl#User:click ""delete"" button->User:click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:project  db",delete project,TRAN_NA,5,21,4,4,20,13
48,"stl#User:click ""delete"" button->User:click ""delete"" button->click ""delete"" button:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete project from Salesforce->delete project from Salesforce:Homepage",delete project,TRAN_NA,7,26,4,6,28,14
49,stl#User:confirm request->User:confirm request->confirm request:check staff��s authority->check staff��s authority:project  db,delete project,CTRL;EXTCLL;INT,4,14,4,3,16,8
50,stl#User:confirm request->User:confirm request->confirm request:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete project from Salesforce->delete project from Salesforce:Homepage,delete project,TRAN_NA,6,19,4,5,24,1
51,stl#User:select a project->User:select a project->select a project:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:project  db,delete project,TRAN_NA,5,29,5.25,4,26.25,4
52,stl#User:select a project->User:select a project->select a project:Pop a confirm information->Pop a confirm information:check staff��s authority->check staff��s authority:staff��s authority approved->staff��s authority approved:delete project from Salesforce->delete project from Salesforce:Homepage,delete project,TRAN_NA,7,34,4.833333333,6,33.83333333,8
53,stl#User :click on submit->User :click on submit->click on submit:Check manager��s authority->Check manager��s authority:Manager��s authority approved,delete user,TRAN_NA,4,3,8,3,32,1
54,stl#User :click on submit->User :click on submit->click on submit:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage,delete user,TRAN_NA,5,10,4.75,4,23.75,3
55,stl#User :click on submit->User :click on submit->click on submit:Check manager��s authority->Check manager��s authority:user db,delete user,TRAN_NA,4,3,5.666666667,3,22.66666667,6
56,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:Manager��s authority approved,delete user,TRAN_NA,6,17,7.2,5,43.2,14
57,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage,delete user,TRAN_NA,7,24,5.166666667,6,36.16666667,10
58,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:user db,delete user,TRAN_NA,6,17,5.8,5,34.8,6
59,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:Manager��s authority approved,delete user,TRAN_NA,5,11,7.5,4,37.5,10
60,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage,delete user,TRAN_NA,6,18,5,5,30,4
61,stl#User :click donation id->User :click donation id->click donation id:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:user db,delete user,TRAN_NA,5,11,5.75,4,28.75,7
62,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:Manager��s authority approved",delete user,TRAN_NA,5,9,7.5,4,37.5,4
63,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage",delete user,TRAN_NA,6,16,5,5,30,15
64,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:user db",delete user,TRAN_NA,5,9,5.75,4,28.75,2
65,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:Manager��s authority approved",delete user,TRAN_NA,6,10,6.4,5,38.4,12
66,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage",delete user,TRAN_NA,7,17,4.5,6,31.5,1
67,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:user db",delete user,TRAN_NA,6,10,5,5,30,10
68,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:Manager��s authority approved",delete user,TRAN_NA,5,4,6.5,4,32.5,8
69,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage",delete user,TRAN_NA,6,11,4.2,5,25.2,16
70,"stl#User :click ""edit"" button->User :click ""edit"" button->click ""edit"" button:Display a text field for input->Display a text field for input:Check manager��s authority->Check manager��s authority:user db",delete user,TRAN_NA,5,4,4.75,4,23.75,4
71,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:Check manager��s authority->Check manager��s authority:Manager��s authority approved,delete user,CTRL,4,8,9.333333333,3,37.33333333,11
72,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage,delete user,CTRL;EXTCLL;INT,5,15,5.75,4,28.75,8
73,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:Check manager��s authority->Check manager��s authority:user db,delete user,CTRL,4,8,7,3,28,13
74,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:Manager��s authority approved,delete user,CTRL,5,14,8.5,4,42.5,2
75,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:add contacts into Salesforce->add contacts into Salesforce:Homepage,delete user,CTRL;EXTCLL;INT,6,21,5.8,5,34.8,15
76,stl#User : type in new information of donation->User : type in new information of donation-> type in new information of donation:type in new information of donation->type in new information of donation:Check manager��s authority->Check manager��s authority:user db,delete user,CTRL,5,14,6.75,4,33.75,15
77,stl#User :Edit Contact page->User :Edit Contact page->Edit Contact page:Edit contact information->Edit contact information:Show confirmation->Show confirmation:Homepage,edit contacts information,TRAN_NA,5,18,4.75,4,23.75,1
