id,element,useCase,type,component
1,Administrator:case information page,Edit case,boundary,Case Manager
2,Administrator:list of cases,Edit case,entity,Cases
3,Administrator:document upload page,Edit case,control,Document
4,Administrator:case information edit page,Edit case,control,Case_education_history
5,Administrator:unauthorized error message,Edit case,entity,Manager
6,Administrator:informatin invalid error message,Edit case,entity,validaterole
7,Administrator:unauthorized error message,Edit case,entity,Manager
8,Administrator:case information edit page,Edit case,control,Case_education_history
9,Administrator:list of cases,Edit case,entity,Cases
10,Administrator:case information page,Edit case,boundary,Case Manager
11,Case Manager:case information edit page,Edit case,control,Case_education_history
12,Case Manager:case information page,Edit case,boundary,Case Manager
13,Case Manager:document upload page,Edit case,control,Document
14,Case Manager:unauthorized error message,Edit case,entity,Manager
15,Case Manager:informatin invalid error message,Edit case,entity,validaterole
16,Case Manager:list of cases,Edit case,entity,Cases
17,query detail of a case:case,Edit case,entity,Cases
18,save case update information:case information,Edit case,control,Case_education_history
19,case information edit page:validate input information,Edit case,entity,validaterole
20,display information edit page:case information edit page,Edit case,control,Case_education_history
21,case information page:validate role,Edit case,entity,validaterole
22,query detail of a case:case information page,Edit case,boundary,Case Manager
23,validate role:display information edit page,Edit case,control,Case_education_history
24,document upload page:validate role,Edit case,entity,validaterole
25,validate input information:informatin invalid error message,Edit case,entity,validaterole
26,list of cases:query detail of a case,Edit case,control,Case_email
27,validate role:role,Edit case,entity,validaterole
28,validate input information:save case update information,Edit case,control,Case_education_history
29,validate role:unauthorized error message,Edit case,entity,Manager
30,stl#Administrator:case information page,Edit case,Stimulus,undefined
31,stl#Administrator:list of cases,Edit case,Stimulus,undefined
32,stl#Administrator:document upload page,Edit case,Stimulus,undefined
33,stl#Administrator:case information edit page,Edit case,Stimulus,undefined
34,stl#Administrator:unauthorized error message,Edit case,Stimulus,undefined
35,stl#Administrator:informatin invalid error message,Edit case,Stimulus,undefined
36,stl#Administrator:unauthorized error message,Edit case,Stimulus,undefined
37,stl#Administrator:case information edit page,Edit case,Stimulus,undefined
38,stl#Administrator:list of cases,Edit case,Stimulus,undefined
39,stl#Administrator:case information page,Edit case,Stimulus,undefined
40,stl#Case Manager:case information edit page,Edit case,Stimulus,undefined
41,stl#Case Manager:case information page,Edit case,Stimulus,undefined
42,stl#Case Manager:document upload page,Edit case,Stimulus,undefined
43,stl#Case Manager:unauthorized error message,Edit case,Stimulus,undefined
44,stl#Case Manager:informatin invalid error message,Edit case,Stimulus,undefined
45,stl#Case Manager:list of cases,Edit case,Stimulus,undefined
