id,element,useCase,type,component
1,User:Edit student profie,View students,control,Student Profile 
2,User:Delete student profile,View students,control,Student Profile 
3,User:Edit student profie,View students,control,Student Profile 
4,User:Display student profile,View students,control,Student Profile 
5,Update student profile:Database,View students,entity,Database
6,Delete profile :Database,View students,entity,Database
7,Delete student profile:Delete profile ,View students,control,Student Profile 
8,Display student profile:Update student profile,View students,control,Student Profile 
9,Edit student profie:Update student profile,View students,control,Student Profile 
10,Edit student profie:Update student profile,View students,control,Student Profile 
11,stl#User:Edit student profie,View students,Stimulus,undefined
12,stl#User:Delete student profile,View students,Stimulus,undefined
13,stl#User:Edit student profie,View students,Stimulus,undefined
14,stl#User:Display student profile,View students,Stimulus,undefined
