id,element,useCase,type,component
1,Vendor:invalid information error,Create product,boundary,Buyer Registration Form
2,Vendor:change unsaved dialog,Create product,boundary,Medical Profile
3,Vendor:display "create success" dialog,Create product,boundary,Medical Create Form
4,Vendor:Create product button,Create product,boundary,updateproduct
5,Vendor:product create page,Create product,boundary,updateproduct
6,Create product button:redirect vendor,Create product,control,Vendor Registration Form
7,update product:change unsaved dialog,Create product,boundary,Medical Profile
8,update product:display "create success" dialog,Create product,boundary,Medical Create Form
9,update product:invalid information error,Create product,boundary,Buyer Registration Form
10,update product:product,Create product,boundary,updateproduct
11,product create page:update product,Create product,boundary,updateproduct
12,redirect vendor:product create page,Create product,boundary,updateproduct
13,update product:send "create success" dialog,Create product,boundary,Medical Create Form
14,stl#Vendor:invalid information error,Create product,Stimulus,undefined
15,stl#Vendor:change unsaved dialog,Create product,Stimulus,undefined
16,stl#Vendor:display "create success" dialog,Create product,Stimulus,undefined
17,stl#Vendor:Create product button,Create product,Stimulus,undefined
18,stl#Vendor:product create page,Create product,Stimulus,undefined
