id,element,useCase,type,component
1,User:MedFPS homepage,Login to MEDFRS Website,control,VlunteerDiasterHomepage
2,User:Login error message,Login to MEDFRS Website,boundary,EMTformpage
3,User:Login page,Login to MEDFRS Website,boundary,EMTformpage
4,User:Empty username and password error message,Login to MEDFRS Website,control,VlunteerDiasterHomepage
5,Authenticate the username and password:Redirect to MedFPS Supervisor/coordinate homepage,Login to MEDFRS Website,boundary,RedirectViewIndividualsPage
6,Authenticate the username and password:Username and password db,Login to MEDFRS Website,entity,User
7,Authenticate the username and password:Login error message,Login to MEDFRS Website,boundary,EMTformpage
8,Check user and password entered:Authenticate the username and password,Login to MEDFRS Website,control,VlunteerDiasterHomepage
9,Check user and password entered:Empty username and password error message,Login to MEDFRS Website,control,VlunteerDiasterHomepage
10,Login page:Check user and password entered,Login to MEDFRS Website,control,VlunteerDiasterHomepage
11,Redirect to MedFPS Supervisor/coordinate homepage:MedFPS homepage,Login to MEDFRS Website,control,VlunteerDiasterHomepage
12,stl#User:MedFPS homepage,Login to MEDFRS Website,Stimulus,undefined
13,stl#User:Login error message,Login to MEDFRS Website,Stimulus,undefined
14,stl#User:Login page,Login to MEDFRS Website,Stimulus,undefined
15,stl#User:Empty username and password error message,Login to MEDFRS Website,Stimulus,undefined
