id,element,useCase,type,component
1,User:Building Assignments Page,Add EMT building assignment in emergency,boundary,EMT Building Assignment
2,User:EMT form page,Add EMT building assignment in emergency,entity,Triagecategory
3,User:Supervisors' emergency homepage,Add EMT building assignment in emergency,boundary,Supervisor
4,User:Building Assignments Page,Add EMT building assignment in emergency,boundary,EMT Building Assignment
5,User:submitted add EMT Form page,Add EMT building assignment in emergency,entity,Triagecategory
6,User:"Add EMT Assignment" button,Add EMT building assignment in emergency,boundary,EMT Building Assignment
7,"Add EMT Assignment" button:Redirects to the building assignments page,Add EMT building assignment in emergency,boundary,EMT Building Assignment
8,Building Assignments Page:returns add EMT from page,Add EMT building assignment in emergency,boundary,returnsaddEMTfrompage
9,Redirects to the building assignments page:Building Assignments Page,Add EMT building assignment in emergency,boundary,EMT Building Assignment
10,Validates Input:EMT form page,Add EMT building assignment in emergency,boundary,returnsaddEMTfrompage
11,returns add EMT from page:EMT form page,Add EMT building assignment in emergency,boundary,returnsaddEMTfrompage
12,Prints out the list of victims:Supervisors' emergency homepage,Add EMT building assignment in emergency,boundary,Supervisor
13,Prints out the list of victims:Triage category,Add EMT building assignment in emergency,entity,Triagecategory
14,Validates Input:Prints out the list of victims,Add EMT building assignment in emergency,control,Victim
15,Redirects to the building assignments page:Volunteer assignment and EMT assignment DB,Add EMT building assignment in emergency,boundary,EMT Building Assignment
16,Validates Input:submitted add EMT Form page,Add EMT building assignment in emergency,boundary,returnsaddEMTfrompage
17,returns add EMT from page:Validates Input,Add EMT building assignment in emergency,control,ValidatesInput
18,stl#User:Building Assignments Page,Add EMT building assignment in emergency,Stimulus,undefined
19,stl#User:EMT form page,Add EMT building assignment in emergency,Stimulus,undefined
20,stl#User:Supervisors' emergency homepage,Add EMT building assignment in emergency,Stimulus,undefined
21,stl#User:Building Assignments Page,Add EMT building assignment in emergency,Stimulus,undefined
22,stl#User:submitted add EMT Form page,Add EMT building assignment in emergency,Stimulus,undefined
23,stl#User:"Add EMT Assignment" button,Add EMT building assignment in emergency,Stimulus,undefined
