id,element,useCase,type,component
1,User:Homepage,Adjust the Costs Distribution,boundary,Budget Report
2,User:Adjust the Costs Distribution page,Adjust the Costs Distribution,entity,AdjusttheCostsDistributionpage
3,Adjust the Costs Distribution page:Enters the amount of the cost ,Adjust the Costs Distribution,control,Inverstment Information
4,Show confirmation:Adjust the Costs Distribution page,Adjust the Costs Distribution,entity,AdjusttheCostsDistributionpage
5,Enters the amount of the cost :Cost distributions db,Adjust the Costs Distribution,entity,AdjusttheCostsDistributionpage
6,Enters the amount of the cost :Show confirmation,Adjust the Costs Distribution,control,Inverstment Information
7,Homepage:Show confirmation,Adjust the Costs Distribution,control,Inverstment Information
8,stl#User:Homepage,Adjust the Costs Distribution,Stimulus,undefined
9,stl#User:Adjust the Costs Distribution page,Adjust the Costs Distribution,Stimulus,undefined
10,User:Homepage,Allocate Sources of Funding,boundary,Budget Report
11,User:Allocate sources of funding  page,Allocate Sources of Funding,entity,Specifiesthesourcesoffundingandtheamount
12,User:Exceptional phases page,Allocate Sources of Funding,boundary,Revenue assumptions
13,User:Homepage,Allocate Sources of Funding,boundary,Budget Report
14,Allocate sources of funding  page:Specifies the sources of funding and the amount ,Allocate Sources of Funding,entity,Specifiesthesourcesoffundingandtheamount
15,Show confirmation:Allocate sources of funding  page,Allocate Sources of Funding,entity,Specifiesthesourcesoffundingandtheamount
16,Enters exceptional phases  into the GUI:Show confirmation,Allocate Sources of Funding,control,Inverstment Information
17,Exceptional phases page:Enters exceptional phases  into the GUI,Allocate Sources of Funding,control,Interaction
18,Show confirmation:Exceptional phases page,Allocate Sources of Funding,boundary,Revenue assumptions
19,Homepage:Show confirmation,Allocate Sources of Funding,control,Inverstment Information
20,Homepage:Show confirmation,Allocate Sources of Funding,control,Inverstment Information
21,Specifies the sources of funding and the amount :Show confirmation,Allocate Sources of Funding,control,Inverstment Information
22,Specifies the sources of funding and the amount :sources of funding db,Allocate Sources of Funding,entity,Specifiesthesourcesoffundingandtheamount
23,stl#User:Homepage,Allocate Sources of Funding,Stimulus,undefined
24,stl#User:Allocate sources of funding  page,Allocate Sources of Funding,Stimulus,undefined
25,stl#User:Exceptional phases page,Allocate Sources of Funding,Stimulus,undefined
26,stl#User:Homepage,Allocate Sources of Funding,Stimulus,undefined
27,User:Enter Revenue Assumptions page,Enter Revenue Assumptions,boundary,Revenue assumptions
28,User:Homepage,Enter Revenue Assumptions,boundary,Budget Report
29,Enter Revenue Assumptions page:Enters Revenue Assumptions into the GUI,Enter Revenue Assumptions,boundary,Revenue assumptions
30,Show confirmation:Enter Revenue Assumptions page,Enter Revenue Assumptions,boundary,Revenue assumptions
31,Enters Revenue Assumptions into the GUI:Show confirmation,Enter Revenue Assumptions,control,Inverstment Information
32,Homepage:Show confirmation,Enter Revenue Assumptions,control,Inverstment Information
33,stl#User:Enter Revenue Assumptions page,Enter Revenue Assumptions,Stimulus,undefined
34,stl#User:Homepage,Enter Revenue Assumptions,Stimulus,undefined
35,User:Generate budget reports  page,Generate Budget Reports,boundary,Budget Report
36,User:Homepage,Generate Budget Reports,boundary,Budget Report
37,requests a budget report for a newly populated model:Budget Report db,Generate Budget Reports,boundary,Budget Report
38,Generate budget reports  page:requests a budget report for a newly populated model,Generate Budget Reports,boundary,Budget Report
39,Show confirmation:Generate budget reports  page,Generate Budget Reports,boundary,Budget Report
40,Homepage:Show confirmation,Generate Budget Reports,control,Inverstment Information
41,requests a budget report for a newly populated model:Show confirmation,Generate Budget Reports,control,Inverstment Information
42,stl#User:Generate budget reports  page,Generate Budget Reports,Stimulus,undefined
43,stl#User:Homepage,Generate Budget Reports,Stimulus,undefined
