id,element,useCase,type,component
96,show confirmation course is updated:update success message,Update attribute of already available courses,boundary,deletionsuccessmessage
97,update courses to db:show confirmation course is updated,Update attribute of already available courses,boundary,addnewcoursepage
98,update courses to db:update fails,Update attribute of already available courses,boundary,additionfails
99,stl#User:add new course pageupdate source page,Update attribute of already available courses,Stimulus,undefined
100,stl#User:update fails,Update attribute of already available courses,Stimulus,undefined
101,stl#User:requirements lists,Update attribute of already available courses,Stimulus,undefined
102,stl#User:update success message,Update attribute of already available courses,Stimulus,undefined
103,stl#User:input data is not currect message,Update attribute of already available courses,Stimulus,undefined
104,User:updae success message,Update existing degree requirements,boundary,deletionsuccessmessage
105,User:requirements lists,Update existing degree requirements,boundary,requirementslists
106,User:update requiremeents page,Update existing degree requirements,boundary,requirementslists
107,User:incorrect input,Update existing degree requirements,control,incorrectinput
108,check correctness of the input:requirements lists,Update existing degree requirements,boundary,requirementslists
109,check correctness of the input:course requirements,Update existing degree requirements,boundary,requirementslists
110,check correctness of the input:udpate user profile,Update existing degree requirements,entity,udpateuserprofile
111,update requiremeents page:check correctness of the input,Update existing degree requirements,control,incorrectinput
112,udpate user profile:course requirements,Update existing degree requirements,boundary,requirementslists
113,udpate user profile:incorrect input,Update existing degree requirements,control,incorrectinput
114,show confirmation requirement is updated:updae success message,Update existing degree requirements,boundary,deletionsuccessmessage
115,udpate user profile:show confirmation requirement is updated,Update existing degree requirements,boundary,requirementslists
116,stl#User:updae success message,Update existing degree requirements,Stimulus,undefined
117,stl#User:requirements lists,Update existing degree requirements,Stimulus,undefined
118,stl#User:update requiremeents page,Update existing degree requirements,Stimulus,undefined
119,stl#User:incorrect input,Update existing degree requirements,Stimulus,undefined
120,User:success message,add system user,boundary,deletionsuccessmessage
121,User:add user profile page,add system user,entity,udpateuserprofile
122,User:add new user,add system user,boundary,addnewcoursepage
123,User:not appropriate message,add system user,boundary,deletionsuccessmessage
124,add new user:show empty user profile,add system user,entity,udpateuserprofile
125,add new user to the db:user info,add system user,entity,udpateuserprofile
126,add new user to the db:success message,add system user,boundary,deletionsuccessmessage
127,check correctness of the data:add new user to the db,add system user,boundary,addnewcoursepage
128,add user profile page:check correctness of the data,add system user,control,incorrectinput
129,show empty user profile:add user profile page,add system user,entity,udpateuserprofile
130,check correctness of the data:user info,add system user,entity,udpateuserprofile
131,check correctness of the data:not appropriate message,add system user,boundary,deletionsuccessmessage
132,stl#User:success message,add system user,Stimulus,undefined
133,stl#User:add user profile page,add system user,Stimulus,undefined
134,stl#User:add new user,add system user,Stimulus,undefined
135,stl#User:not appropriate message,add system user,Stimulus,undefined
136,User:initial page,delete system user,boundary,addnewcoursepage
137,User:the user cannot be delete error message,delete system user,boundary,deletionsuccessmessage
138,User:deletion confirmation dialog,delete system user,boundary,deletionsuccessmessage
139,User:delete user,delete system user,entity,udpateuserprofile
140,delete user:requests confirmation for deletion the user,delete system user,boundary,deletionsuccessmessage
141,delete user from database:user info,delete system user,entity,udpateuserprofile
142,delete user from database:redirect to initial page,delete system user,control,incorrectinput
143,delete user from database:the user cannot be delete error message,delete system user,boundary,deletionsuccessmessage
144,deletion confirmation dialog:delete user from database,delete system user,entity,udpateuserprofile
145,requests confirmation for deletion the user:deletion confirmation dialog,delete system user,boundary,deletionsuccessmessage
146,redirect to initial page:initial page,delete system user,boundary,addnewcoursepage
147,redirect to initial page:user info,delete system user,entity,udpateuserprofile
148,stl#User:initial page,delete system user,Stimulus,undefined
149,stl#User:the user cannot be delete error message,delete system user,Stimulus,undefined
150,stl#User:deletion confirmation dialog,delete system user,Stimulus,undefined
151,stl#User:delete user,delete system user,Stimulus,undefined
152,User:choose degree and year button,enter cosntrains and construct study plan,boundary,logoutbutton
153,User:No study plan satisfy the requirement,enter cosntrains and construct study plan,boundary,requirementslists
154,User:list of requirements for soruces,enter cosntrains and construct study plan,boundary,requirementslists
155,User:updae success message,enter cosntrains and construct study plan,boundary,deletionsuccessmessage
156,consturct the study plan:No study plan satisfy the requirement,enter cosntrains and construct study plan,boundary,requirementslists
157,choose degree and year button:show a list of requirements,enter cosntrains and construct study plan,boundary,requirementslists
158,consturct the study plan:study plan,enter cosntrains and construct study plan,control,consturctthestudyplan
159,consturct the study plan:show study plan,enter cosntrains and construct study plan,control,consturctthestudyplan
160,show a list of requirements:consturct the study plan,enter cosntrains and construct study plan,control,consturctthestudyplan
161,show a list of requirements:course requirements,enter cosntrains and construct study plan,boundary,requirementslists
162,show a list of requirements:list of requirements for soruces,enter cosntrains and construct study plan,boundary,requirementslists
163,show study plan:updae success message,enter cosntrains and construct study plan,boundary,deletionsuccessmessage
164,stl#User:choose degree and year button,enter cosntrains and construct study plan,Stimulus,undefined
165,stl#User:No study plan satisfy the requirement,enter cosntrains and construct study plan,Stimulus,undefined
166,stl#User:list of requirements for soruces,enter cosntrains and construct study plan,Stimulus,undefined
167,stl#User:updae success message,enter cosntrains and construct study plan,Stimulus,undefined
168,User:update page,update system user profile,boundary,addnewcoursepage
169,User:updae success message,update system user profile,boundary,deletionsuccessmessage
170,User:initial page,update system user profile,boundary,addnewcoursepage
171,User:incorrect input message,update system user profile,control,incorrectinput
172,check the correctness of the data:incorrect input message,update system user profile,control,incorrectinput
173,check the correctness of the data:update user to database,update system user profile,entity,User
174,update page:check the correctness of the data,update system user profile,control,incorrectinput
175,redirect to initial page:initial page,update system user profile,boundary,addnewcoursepage
176,redirect to initial page:user info,update system user profile,entity,User
177,update user to database:redirect to initial page,update system user profile,control,incorrectinput
178,update user to database:updae success message,update system user profile,boundary,deletionsuccessmessage
179,update user to database:user info,update system user profile,entity,User
180,stl#User:update page,update system user profile,Stimulus,undefined
181,stl#User:updae success message,update system user profile,Stimulus,undefined
182,stl#User:initial page,update system user profile,Stimulus,undefined
183,stl#User:incorrect input message,update system user profile,Stimulus,undefined
