id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,User:Selects the approve signup option -->Selects the approve signup option :displays the approve signup screen.-->displays the approve signup screen.:displays request details such as user info and account type-->displays request details such as user info and account type:The requesting user can now log into the application.-->The requesting user can now log into the application.:Hompage,Approve Sign up,5,1,4,0,0
2,User:Selects a signup request.-->Selects a signup request.:displays request details such as user info and account type-->displays request details such as user info and account type:The requesting user can now log into the application.-->The requesting user can now log into the application.:Hompage,Approve Sign up,4,1,3,0,0
3,User:Chooses to approve signup request.-->Chooses to approve signup request.:The requesting user can now log into the application.-->The requesting user can now log into the application.:Hompage,Approve Sign up,3,1,2,0,0
4,User:Hompage,Approve Sign up,1,1,0,0,0
5,User:Selects the view submitted comments option-->Selects the view submitted comments option:displays the view submitted comments screen-->displays the view submitted comments screen:Comment is displayed along with the assignee that submitted it-->Comment is displayed along with the assignee that submitted it:Comment is accepted-->Comment is accepted:Hompage,Approve/Reject Comment,5,1,4,0,0
6,User:Selects a comment to view.-->Selects a comment to view.:Comment is displayed along with the assignee that submitted it-->Comment is displayed along with the assignee that submitted it:Comment is accepted-->Comment is accepted:Hompage,Approve/Reject Comment,4,1,3,0,0
7,User:Hompage,Approve/Reject Comment,1,1,0,0,0
8,User:Presses the accept comment button.-->Presses the accept comment button.:Comment is accepted-->Comment is accepted:Hompage,Approve/Reject Comment,3,1,2,0,0
9,User:Chooses project-->Chooses project:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,Change Project,3,2,1,0,0
10,User:Chooses project-->Chooses project:invalid information is displayed to the user-->invalid information is displayed to the user:project db,Change Project,3,2,1,0,0
11,User:Selects settings button from the Android toolbar-->Selects settings button from the Android toolbar:Dropdown settings menu is displayed.-->Dropdown settings menu is displayed.:displays the select a project screen.-->displays the select a project screen.:invalid information is displayed to the user-->invalid information is displayed to the user:Hompage,Change Project,5,1,4,0,0
12,User:Selects settings button from the Android toolbar-->Selects settings button from the Android toolbar:Dropdown settings menu is displayed.-->Dropdown settings menu is displayed.:displays the select a project screen.-->displays the select a project screen.:invalid information is displayed to the user-->invalid information is displayed to the user:project db,Change Project,5,1,4,0,0
