id,element,useCase,type,component
1,User:Receive the email successfully,Receive Appointment Notification,boundary,Receivefeedbackandsuccessfulmessage
2,User:Homepage,Receive Appointment Notification,boundary,Homepage
3,User:Enter username and password,Receive Appointment Notification,boundary,User Error Log
4,User:Receive Appointment Notification page,Receive Appointment Notification,boundary,Appointment Notification
5,Auto-generated an email and then send email to shelter:Homepage,Receive Appointment Notification,boundary,Homepage
6,Receive the email successfully:Auto-generated an email and then send email to shelter,Receive Appointment Notification,control,Shelter Information
7,Receive the response of users�� successful appointments:Auto-generated an email and then send email to shelter,Receive Appointment Notification,control,Shelter Information
8,Enter username and password:Receive the response of users�� successful appointments,Receive Appointment Notification,boundary,Receivefeedbackandsuccessfulmessage
9,Receive Appointment Notification page:Receive the response of users�� successful appointments,Receive Appointment Notification,boundary,Receivefeedbackandsuccessfulmessage
10,stl#User:Receive the email successfully,Receive Appointment Notification,Stimulus,undefined
11,stl#User:Homepage,Receive Appointment Notification,Stimulus,undefined
12,stl#User:Enter username and password,Receive Appointment Notification,Stimulus,undefined
13,stl#User:Receive Appointment Notification page,Receive Appointment Notification,Stimulus,undefined
