id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Transport Coordinator:volunteer homepage->Transport Coordinator:volunteer homepage,Manage victim emergency emt assignment information,CTRL,2,0,4,1,8
2,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:null input informaiton error,Manage victim emergency emt assignment information,TRAN_NA,4,1,5.666666666666667,3,22.666666666666668
3,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:assignment detail database,Manage victim emergency emt assignment information,TRAN_NA,5,1,5.75,4,28.75
4,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:category's page,Manage victim emergency emt assignment information,TRAN_NA,5,2,4,4,20
5,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:volunteer homepage,Manage victim emergency emt assignment information,TRAN_NA,7,2,3.8333333333333335,6,26.833333333333336
6,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:db,Manage victim emergency emt assignment information,TRAN_NA,7,3,3.3333333333333335,6,23.333333333333336
7,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:Vlunteer Diaster Homepage,Manage victim emergency emt assignment information,TRAN_NA,7,3,3.8333333333333335,6,26.833333333333336
8,stl#Transport Coordinator:Update Victims Assignments Form Page->Transport Coordinator:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:Management victims/EMT asignments page,Manage victim emergency emt assignment information,TRAN_NA,6,2,5.4,5,32.400000000000006
9,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:null input informaiton error,Manage victim emergency emt assignment information,TRAN_NA,8,3,6.857142857142857,7,54.857142857142854
10,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:assignment detail database,Manage victim emergency emt assignment information,TRAN_NA,9,3,6.75,8,60.75
11,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:category's page,Manage victim emergency emt assignment information,TRAN_NA,9,4,5.875,8,52.875
12,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:volunteer homepage,Manage victim emergency emt assignment information,TRAN_NA,11,4,5.4,10,59.400000000000006
13,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:db,Manage victim emergency emt assignment information,TRAN_NA,11,5,5.1,10,56.099999999999994
14,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:add new victim record to db->add new victim record to db:Vlunteer Diaster Homepage,Manage victim emergency emt assignment information,TRAN_NA,11,5,5.4,10,59.400000000000006
15,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:Redirects to the manage victims/EMT assignmetns page->Redirects to the manage victims/EMT assignmetns page:Management victims/EMT asignments page,Manage victim emergency emt assignment information,TRAN_NA,10,4,6.444444444444445,9,64.44444444444444
16,stl#Transport Coordinator:"Manage victims/EMT assignments" button->Transport Coordinator:"Manage victims/EMT assignments" button->"Manage victims/EMT assignments" button:Redirect to management/EMT assignments page->Redirect to management/EMT assignments page:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Hospital information,Manage victim emergency emt assignment information,TRAN_NA,6,1,7,5,42
17,stl#Transport Coordinator:null input informaiton error->Transport Coordinator:null input informaiton error,Manage victim emergency emt assignment information,CTRL,2,0,4,1,8
18,stl#Transport Coordinator:Management victims/EMT asignments page->Transport Coordinator:Management victims/EMT asignments page,Manage victim emergency emt assignment information,CTRL;EXTCLL;INT,2,0,9,1,18
19,stl#Transport Coordinator:management assigments details page->Transport Coordinator:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:null input informaiton error,Manage victim emergency emt assignment information,TRAN_NA,6,3,6,5,36
20,stl#Transport Coordinator:management assigments details page->Transport Coordinator:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:assignment detail database,Manage victim emergency emt assignment information,TRAN_NA,7,3,6,6,42
21,stl#Transport Coordinator:management assigments details page->Transport Coordinator:management assigments details page->management assigments details page:Redirects to update victim assignment form page->Redirects to update victim assignment form page:Update Victims Assignments Form Page->Update Victims Assignments Form Page:Validates input as being correct->Validates input as being correct:System updates record in the database->System updates record in the database:category's page,Manage victim emergency emt assignment information,TRAN_NA,7,4,4.833333333333333,6,33.83333333333333
