id,element,useCase,type,component
1,User:Homepage,UC17: Newsletter,control,Homepage
2,User:Select a theme,UC17: Newsletter,control,Selectatheme
3,User:Click +new,UC17: Newsletter,boundary,ClickUsersalluserstab
4,User:Click Newsletter tag,UC17: Newsletter,control,Redirectadmintonewslettermainpage
5,User:Fill all information required and click send through proceed to edit	,UC17: Newsletter,control,Vender Registration Form
6,Click +new:Redirect admin select a new theme of newsletter,UC17: Newsletter,control,Redirectadmintonewslettermainpage
7,Click Newsletter tag:Redirect admin to newsletter main page,UC17: Newsletter,control,Redirectadmintonewslettermainpage
8,Fill all information required and click send through proceed to edit	:Notify the admin the newsletter is sent,UC17: Newsletter,control,Redirectadmintonewslettermainpage
9,Notify the admin the newsletter is sent:Homepage,UC17: Newsletter,control,Homepage
10,Redirect to detail page of creating a newsletter:Notify the admin the newsletter is sent,UC17: Newsletter,control,Redirectadmintonewslettermainpage
11,Redirect admin select a new theme of newsletter:Redirect to detail page of creating a newsletter,UC17: Newsletter,control,Redirectadmintonewslettermainpage
12,Redirect admin to newsletter main page:Redirect admin select a new theme of newsletter,UC17: Newsletter,control,Redirectadmintonewslettermainpage
13,Redirect to detail page of creating a newsletter:newsletter ,UC17: Newsletter,control,Redirectadmintonewslettermainpage
14,Select a theme:Redirect to detail page of creating a newsletter,UC17: Newsletter,control,Redirectadmintonewslettermainpage
15,stl#User:Homepage,UC17: Newsletter,Stimulus,undefined
16,stl#User:Select a theme,UC17: Newsletter,Stimulus,undefined
17,stl#User:Click +new,UC17: Newsletter,Stimulus,undefined
18,stl#User:Click Newsletter tag,UC17: Newsletter,Stimulus,undefined
19,stl#User:Fill all information required and click send through proceed to edit	,UC17: Newsletter,Stimulus,undefined
