id,path,transactional,path_length,diagram,useCase
1,User->claim page->save claim information for verification->claim information,CTRL,4,Business Claim,Business Claim
2,User->claim page->save claim information for verification->claim information,DM,4,Business Claim,Business Claim
3,User->claim page->save claim information for verification->claim information,EI,4,Business Claim,Business Claim
4,User->Claim button->display claim page->claim page,CTRL,4,Business Claim,Business Claim
5,User->Claim button->display claim page->claim page,INT,4,Business Claim,Business Claim
6,Admin->load claims button->display claims requests->claim information,CTRL,4,Business Claim,Business Claim
7,Admin->load claims button->display claims requests->claim information,DM,4,Business Claim,Business Claim
8,Admin->load claims button->display claims requests->claim information,EI,4,Business Claim,Business Claim
9,Admin->load claims button->display claims requests->list of claims,CTRL,4,Business Claim,Business Claim
10,Admin->load claims button->display claims requests->list of claims,INT,4,Business Claim,Business Claim
11,Admin->Claim Detail->save the approval status of claim->claim information,CTRL,4,Business Claim,Business Claim
12,Admin->Claim Detail->save the approval status of claim->claim information,DM,4,Business Claim,Business Claim
13,Admin->Claim Detail->save the approval status of claim->claim information,EI,4,Business Claim,Business Claim
14,Admin->Claim Detail->save the approval status of claim->remove claim information->claim information,CTRL,5,Business Claim,Business Claim
15,Admin->Claim Detail->save the approval status of claim->remove claim information->claim information,DM,5,Business Claim,Business Claim
16,Admin->Claim Detail->save the approval status of claim->remove claim information->claim information,EI,5,Business Claim,Business Claim
17,Admin->list of claims->Query claim detail->claim information,CTRL,4,Business Claim,Business Claim
18,Admin->list of claims->Query claim detail->claim information,DM,4,Business Claim,Business Claim
19,Admin->list of claims->Query claim detail->claim information,EI,4,Business Claim,Business Claim
20,Admin->list of claims->Query claim detail->Claim Detail,CTRL,4,Business Claim,Business Claim
21,Admin->list of claims->Query claim detail->Claim Detail,INT,4,Business Claim,Business Claim
