id,element,useCase,type,component
1,User:Write new blog and click post,UC10: Create blog,entity,Blog
2,User:Click post blog,UC10: Create blog,entity,Blog
3,User:Homepage,UC10: Create blog,control,Homepage
4,Click post blog:Redirect to write blog page,UC10: Create blog,entity,Blog
5,added into database:Homepage,UC10: Create blog,control,Homepage
6,New blog is posted on website :added into database,UC10: Create blog,control,addedintodatabase
7,Write new blog and click post:New blog is posted on website ,UC10: Create blog,entity,Blog
8,Redirect to write blog page:New blog is posted on website ,UC10: Create blog,entity,Blog
9,added into database:blog db,UC10: Create blog,entity,Blog
10,stl#User:Write new blog and click post,UC10: Create blog,Stimulus,undefined
11,stl#User:Click post blog,UC10: Create blog,Stimulus,undefined
12,stl#User:Homepage,UC10: Create blog,Stimulus,undefined
13,User:Input new information about the product and click Create.,UC11: write comments,control,Medical Create Form
14,User:Homepage,UC11: write comments,control,Homepage
15,User:Click post page,UC11: write comments,control,Homepage
16,Click post page:Redirect vendor to the product Create page.,UC11: write comments,control,Medical Create Form
17,show confirmation page:Homepage,UC11: write comments,control,Homepage
18,Input new information about the product and click Create.:Update the new information in product page ,UC11: write comments,boundary,Buyer Registration Form
19,Redirect vendor to the product Create page.:Update the new information in product page ,UC11: write comments,boundary,Buyer Registration Form
20,Redirect vendor to the product Create page.:show confirmation page,UC11: write comments,control,Homepage
21,Update the new information in product page :show confirmation page,UC11: write comments,control,Homepage
22,show confirmation page:comment db,UC11: write comments,entity,Component
23,stl#User:Input new information about the product and click Create.,UC11: write comments,Stimulus,undefined
24,stl#User:Homepage,UC11: write comments,Stimulus,undefined
25,stl#User:Click post page,UC11: write comments,Stimulus,undefined
26,User:Enter search name and click ��search�� in main page,UC12: Search product,control,Redirecttomainpagewithalistofproductmatchestheresult
27,User:Input new information about the product and click Create.,UC12: Search product,control,Medical Create Form
28,User:Homepage,UC12: Search product,control,Homepage
29,Enter search name and click ��search�� in main page:Redirect to main page with a list of product matches the result,UC12: Search product,control,Redirecttomainpagewithalistofproductmatchestheresult
30,and send a dialog ��Create success":Homepage,UC12: Search product,control,Homepage
31,Redirect to main page with a list of product matches the result:Homepage,UC12: Search product,control,Homepage
32,Input new information about the product and click Create.:Update the new information in product page ,UC12: Search product,control,Redirecttomainpagewithalistofproductmatchestheresult
33,Redirect to main page with a list of product matches the result:Update the new information in product page ,UC12: Search product,control,Redirecttomainpagewithalistofproductmatchestheresult
34,Redirect to main page with a list of product matches the result:and send a dialog ��Create success",UC12: Search product,control,Medical Create Form
35,Update the new information in product page :and send a dialog ��Create success",UC12: Search product,control,Medical Create Form
36,and send a dialog ��Create success":product db,UC12: Search product,entity,Buyer Profile
37,stl#User:Enter search name and click ��search�� in main page,UC12: Search product,Stimulus,undefined
38,stl#User:Input new information about the product and click Create.,UC12: Search product,Stimulus,undefined
