id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
1,stl#App user:Signup Screen->App user:Signup Screen->Signup Screen:check first time user->check first time user:Video record screen,App user login,TRAN_NA,4,0,12,48
2,stl#App user:Signup Screen->App user:Signup Screen->Signup Screen:check first time user->check first time user:Query for first time users->Query for first time users:Account collection,App user login,TRAN_NA,5,0,12,60
3,stl#App user:Registered user popup->App user:Registered user popup->Registered user popup:Registered user alert->Registered user alert:Query for first time users->Query for first time users:Account collection,App user login,TRAN_NA,5,0,12,60
4,stl#App user:display failure message->App user:display failure message,App user login,CTRL,2,0,12,24
1,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Extract LP#->Extract LP#:emergency alert->emergency alert:return LP# and image->return LP# and image:Video,Capture Frame from Video and get  LP number,TRAN_NA,6,0,37,222
2,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Display video with media controls->Display video with media controls:video,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
3,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Display video with media controls->Display video with media controls:Display emergency alert web form,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
4,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Describe LP# in editable field->Describe LP# in editable field:emergency alert->emergency alert:return LP# and image->return LP# and image:Video,Capture Frame from Video and get  LP number,TRAN_NA,6,0,37,222
5,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Zoom and crop functionality->Zoom and crop functionality:emergency alert->emergency alert:return LP# and image->return LP# and image:Video,Capture Frame from Video and get  LP number,TRAN_NA,6,0,37,222
6,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Zoom and crop functionality->Zoom and crop functionality:Display cropped image,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
7,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Displlay captured frame,Capture Frame from Video and get  LP number,TRAN_NA,3,0,37,111
8,stl#Report Poster:Capture frame from video and extract LP#->Report Poster:Capture frame from video and extract LP#->Capture frame from video and extract LP#:Cancel report->Cancel report:Email client,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
9,stl#Report Poster:Bad driver reporting screen->Report Poster:Bad driver reporting screen->Bad driver reporting screen:Display video with media controls->Display video with media controls:video,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
10,stl#Report Poster:Bad driver reporting screen->Report Poster:Bad driver reporting screen->Bad driver reporting screen:Display video with media controls->Display video with media controls:Display emergency alert web form,Capture Frame from Video and get  LP number,TRAN_NA,4,0,37,148
1,stl#Independent Reviewer:Invalid user popup->Independent Reviewer:Invalid user popup->Invalid user popup:Invalid user alert->Invalid user alert:Query for valid users,Independent Review of Bad Driver Report,TRAN_NA,4,0,23,92
2,stl#Independent Reviewer:Invalid user popup->Independent Reviewer:Invalid user popup->Invalid user popup:Display alert->Display alert:Query for potential duplicates->Query for potential duplicates:Query for valid users,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
3,stl#Independent Reviewer:Invalid user popup->Independent Reviewer:Invalid user popup->Invalid user popup:Display alert->Display alert:Query for potential duplicates->Query for potential duplicates:Bad driver database,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
4,stl#Independent Reviewer:Duplicate popup->Independent Reviewer:Duplicate popup->Duplicate popup:Display alert->Display alert:Query for potential duplicates->Query for potential duplicates:Query for valid users,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
5,stl#Independent Reviewer:Duplicate popup->Independent Reviewer:Duplicate popup->Duplicate popup:Display alert->Display alert:Query for potential duplicates->Query for potential duplicates:Bad driver database,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
6,stl#Independent Reviewer:unauthoried access popup->Independent Reviewer:unauthoried access popup->unauthoried access popup:privileges alert->privileges alert:Query for valid users,Independent Review of Bad Driver Report,TRAN_NA,4,0,23,92
7,stl#Independent Reviewer:Login screen->Independent Reviewer:Login screen->Login screen:Get next report->Get next report:Query for potential duplicates->Query for potential duplicates:Query for valid users,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
8,stl#Independent Reviewer:Login screen->Independent Reviewer:Login screen->Login screen:Get next report->Get next report:Query for potential duplicates->Query for potential duplicates:Bad driver database,Independent Review of Bad Driver Report,TRAN_NA,5,0,23,115
9,stl#Independent Reviewer:Login screen->Independent Reviewer:Login screen->Login screen:Get next report->Get next report:Bad driver report->Bad driver report:Get next report->Get next report:Review Queue->Review Queue:Generate review queue->Generate review queue:Bad driver database,Independent Review of Bad Driver Report,TRAN_NA,8,0,23,184
1,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Post report,Post Bad Driver Report to Insurance DB,TRAN_NA,7,0,39,273
2,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:describe vechle(license  # model/make etc)->describe vechle(license  # model/make etc):Bad Dirver Report->Bad Dirver Report:Review Report,Post Bad Driver Report to Insurance DB,TRAN_NA,9,0,39,351
3,stl#Report Poster:Enter License Plate# Screen->Report Poster:Enter License Plate# Screen->Enter License Plate# Screen:Post report->Post report:check if all details are filled?->check if all details are filled?:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen->Enter License Plate# Screen:Display video->Display video:List of reports screen->List of reports screen:Display error message from empty fields->Display error message from empty fields:Enter License Plate# Screen,Post Bad Driver Report to Insurance DB,TRAN_NA,10,0,39,390
