id,element,useCase,type,component
1,user:"View Surgical Slot Post" button and choices,View Posted Surgical Slot,boundary,Loginbutton
2,user:surgical slot info,View Posted Surgical Slot,boundary,Slot
3,user:No existing surgical slot post message,View Posted Surgical Slot,boundary,declinemessage
4,"View Surgical Slot Post" button and choices:check the surgical slot by the criteria,View Posted Surgical Slot,entity,SurgeryCenter
5,check the surgical slot by the criteria:No existing surgical slot post message,View Posted Surgical Slot,boundary,declinemessage
6,check the surgical slot by the criteria:Surgical slot info,View Posted Surgical Slot,boundary,Slot
7,check the surgical slot by the criteria:display the surgical slot info,View Posted Surgical Slot,boundary,Slot
8,display the surgical slot info:surgical slot info,View Posted Surgical Slot,boundary,Slot
9,stl#user:"View Surgical Slot Post" button and choices,View Posted Surgical Slot,Stimulus,undefined
10,stl#user:surgical slot info,View Posted Surgical Slot,Stimulus,undefined
11,stl#user:No existing surgical slot post message,View Posted Surgical Slot,Stimulus,undefined
