id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,3,21.333333333333332
2,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,3,21.333333333333332
3,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,3,21.333333333333332
4,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,3,16
5,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
6,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
7,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,6,32.66666666666667
8,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
9,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,4,17.5
10,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,CTRL,2,0,4,1,8
11,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,EXTCLL,2,0,4,1,8
12,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,INT,2,0,4,1,8
13,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,CTRL,2,0,6,1,12
14,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,EXTCLL,2,0,6,1,12
15,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,INT,2,0,6,1,12
16,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
17,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
18,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,3,21.333333333333332
19,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
20,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
21,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
22,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,3,21.333333333333332
23,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
24,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,CTRL,2,0,6,1,12
25,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,EXTCLL,2,0,6,1,12
26,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,INT,2,0,6,1,12
27,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,3,21.333333333333332
28,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,3,21.333333333333332
29,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,3,21.333333333333332
30,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,3,16
31,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
32,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
33,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,6,32.66666666666667
34,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
35,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,4,17.5
36,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,CTRL,2,0,6,1,12
37,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,EXTCLL,2,0,6,1,12
38,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,INT,2,0,6,1,12
39,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,3,21.333333333333332
40,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,3,21.333333333333332
41,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,3,21.333333333333332
42,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,3,16
43,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
44,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
45,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,6,32.66666666666667
46,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
47,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,4,17.5
48,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
49,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
50,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,3,21.333333333333332
