id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Transport coordiner:update victim tracking form page-->Transport coordiner:update victim tracking form page-->update victim tracking form page:validate input-->validate input:update victim tracking record-->update victim tracking record:tracking record database,Update Victim Transportation,TRAN_NA,5,3,5,4,25
2,stl#Transport coordiner:update victim tracking form page-->Transport coordiner:update victim tracking form page-->update victim tracking form page:validate input-->validate input:update victim tracking record-->update victim tracking record:Redirects to the transport coordinator page-->Redirects to the transport coordinator page:Transport coordinate page,Update Victim Transportation,TRAN_NA,6,4,5.2,5,31.200000000000003
3,stl#Transport coordiner:update victim tracking form page-->Transport coordiner:update victim tracking form page-->update victim tracking form page:validate input-->validate input:invalid input error message,Update Victim Transportation,TRAN_NA,4,2,4.333333333333333,3,17.333333333333332
4,stl#Transport coordiner:update victim tracking form page-->Transport coordiner:update victim tracking form page-->update victim tracking form page:validate input-->validate input:Transport coordinate page,Update Victim Transportation,TRAN_NA,4,2,4.666666666666667,3,18.666666666666668
5,stl#Transport coordiner:"update" button-->Transport coordiner:"update" button-->"update" button:Redirects to the update victim tracking form page-->Redirects to the update victim tracking form page:update victim tracking form page-->update victim tracking form page:validate input-->validate input:update victim tracking record-->update victim tracking record:tracking record database,Update Victim Transportation,TRAN_NA,7,5,4,6,28
6,stl#Transport coordiner:"update" button-->Transport coordiner:"update" button-->"update" button:Redirects to the update victim tracking form page-->Redirects to the update victim tracking form page:update victim tracking form page-->update victim tracking form page:validate input-->validate input:update victim tracking record-->update victim tracking record:Redirects to the transport coordinator page-->Redirects to the transport coordinator page:Transport coordinate page,Update Victim Transportation,TRAN_NA,8,6,4.285714285714286,7,34.285714285714285
7,stl#Transport coordiner:"update" button-->Transport coordiner:"update" button-->"update" button:Redirects to the update victim tracking form page-->Redirects to the update victim tracking form page:update victim tracking form page-->update victim tracking form page:validate input-->validate input:invalid input error message,Update Victim Transportation,TRAN_NA,6,4,3.4,5,20.4
8,stl#Transport coordiner:"update" button-->Transport coordiner:"update" button-->"update" button:Redirects to the update victim tracking form page-->Redirects to the update victim tracking form page:update victim tracking form page-->update victim tracking form page:validate input-->validate input:Transport coordinate page,Update Victim Transportation,TRAN_NA,6,4,3.6,5,21.6
9,stl#Transport coordiner:invalid input error message-->Transport coordiner:invalid input error message,Update Victim Transportation,CTRL,2,1,5,1,10
10,stl#Transport coordiner:Transport coordinate page-->Transport coordiner:Transport coordinate page,Update Victim Transportation,CTRL;EXTCLL;DM;EI,2,0,6,1,12
