id,element,useCase,type,component
1,User:Vendor click Create button ,UC8: Create product,control,Medical Create Form
2,User:Input new information about the product and click Create.,UC8: Create product,control,Medical Create Form
3,User:Homepage,UC8: Create product,control,Homepage
4,and send a dialog ��Create success":Homepage,UC8: Create product,control,Homepage
5,Input new information about the product and click Create.:Update the new information in product page ,UC8: Create product,control,Redirectadmintonewslettermainpage
6,Redirect vendor to the product Create page.:Update the new information in product page ,UC8: Create product,control,Redirectadmintonewslettermainpage
7,Vendor click Create button :Redirect vendor to the product Create page.,UC8: Create product,control,Redirectadmintonewslettermainpage
8,Update the new information in product page :and send a dialog ��Create success",UC8: Create product,control,Medical Create Form
9,and send a dialog ��Create success":product db,UC8: Create product,entity,Buyer Profile
10,stl#User:Vendor click Create button ,UC8: Create product,Stimulus,undefined
11,stl#User:Input new information about the product and click Create.,UC8: Create product,Stimulus,undefined
12,stl#User:Homepage,UC8: Create product,Stimulus,undefined
