id,element,useCase,type,component
1,Admin:list of claims,Business Claim,control,Claimbutton
2,Admin:Claim Detail,Business Claim,control,Claimbutton
3,Admin:load claims button,Business Claim,control,Claimbutton
4,User:Claim button,Business Claim,control,Claimbutton
5,User:claim page,Business Claim,control,Claimbutton
6,Claim Detail:save the approval status of claim,Business Claim,control,Claimbutton
7,Query claim detail:Claim Detail,Business Claim,control,Claimbutton
8,Claim button:display claim page,Business Claim,control,Claimbutton
9,Query claim detail:claim information,Business Claim,control,Claimbutton
10,list of claims:Query claim detail,Business Claim,control,Claimbutton
11,remove claim information:claim information,Business Claim,control,Claimbutton
12,save the approval status of claim:claim information,Business Claim,control,Claimbutton
13,save claim information for verification:claim information,Business Claim,control,Claimbutton
14,display claims requests:claim information,Business Claim,control,Claimbutton
15,claim page:save claim information for verification,Business Claim,control,Claimbutton
16,display claim page:claim page,Business Claim,control,Claimbutton
17,display claims requests:list of claims,Business Claim,control,Claimbutton
18,load claims button:display claims requests,Business Claim,control,Claimbutton
19,save the approval status of claim:remove claim information,Business Claim,control,Claimbutton
20,stl#Admin:list of claims,Business Claim,Stimulus,undefined
21,stl#Admin:Claim Detail,Business Claim,Stimulus,undefined
22,stl#Admin:load claims button,Business Claim,Stimulus,undefined
23,stl#User:Claim button,Business Claim,Stimulus,undefined
24,stl#User:claim page,Business Claim,Stimulus,undefined
