id,element,useCase,type,component
1,Admin:User info updated message,Manage vendor,boundary,Medical Create Form
2,Admin:user list with edit and remove buttons,Manage vendor,control,Vender Registration Form
3,Admin:vendor detail page,Manage vendor,control,Vender Registration Form
4,Admin:All vendors tab,Manage vendor,control,Vendor Registration Form
5,All vendors tab:redirect vendors page,Manage vendor,control,Vendor Registration Form
6,notify amdin:User info updated message,Manage vendor,boundary,Medical Create Form
7,update vendor info:notify amdin,Manage vendor,entity,notifyuser
8,query vendor detail:vendor,Manage vendor,control,Vendor Registration Form
9,redirect to vendor details page:query vendor detail,Manage vendor,control,Vender Registration Form
10,redirect to vendor details page:vendor detail page,Manage vendor,control,Vender Registration Form
11,user list with edit and remove buttons:redirect to vendor details page,Manage vendor,control,Vender Registration Form
12,redirect vendors page:vendor,Manage vendor,control,Vendor Registration Form
13,redirect vendors page:user list with edit and remove buttons,Manage vendor,control,Vender Registration Form
14,remove vendor:vendor,Manage vendor,control,Vendor Registration Form
15,user list with edit and remove buttons:remove vendor,Manage vendor,control,Vendor Registration Form
16,update vendor info:vendor,Manage vendor,control,Vendor Registration Form
17,vendor detail page:update vendor info,Manage vendor,control,Vendor Registration Form
18,stl#Admin:User info updated message,Manage vendor,Stimulus,undefined
19,stl#Admin:user list with edit and remove buttons,Manage vendor,Stimulus,undefined
20,stl#Admin:vendor detail page,Manage vendor,Stimulus,undefined
21,stl#Admin:All vendors tab,Manage vendor,Stimulus,undefined
