id,element,useCase,type,component
1,user:Reservation requests list,View Reservation Request,boundary,Reservation
2,user:You have not received reservation request message,View Reservation Request,boundary,Reservation
3,user:"View Reservation Requests" Button,View Reservation Request,boundary,Reservation
4,user:updated surgical slot info,View Reservation Request,boundary,Slot
5,"View Reservation Requests" Button:display reservation requests,View Reservation Request,boundary,Reservation
6,display reservation requests:Reservation requests list,View Reservation Request,boundary,Reservation
7,display reservation requests:Surgical request Info,View Reservation Request,entity,SurgeryCenter
8,display reservation requests:You have not received reservation request message,View Reservation Request,boundary,Reservation
9,display reservation requests:display the surgical slot info,View Reservation Request,boundary,Slot
10,display the surgical slot info:updated surgical slot info,View Reservation Request,boundary,Slot
11,stl#user:Reservation requests list,View Reservation Request,Stimulus,undefined
12,stl#user:You have not received reservation request message,View Reservation Request,Stimulus,undefined
13,stl#user:"View Reservation Requests" Button,View Reservation Request,Stimulus,undefined
14,stl#user:updated surgical slot info,View Reservation Request,Stimulus,undefined
