id,element,useCase,type,component
1,Buyer:order detail,Check out,control,Order
2,Buyer:payment method page,Check out,boundary,Comment
3,Buyer:payment info page,Check out,boundary,Comment
4,third party payment:receive receipt,Check out,entity,receivereceipt
5,third party payment:receive receipt,Check out,entity,receivereceipt
6,finish payment:third party payment,Check out,boundary,Comment
7,clear cart item:cart item,Check out,control,System Boundary
8,generate orders:clear cart item,Check out,control,System Boundary
9,finish payment:payment info page,Check out,boundary,Comment
10,payment info page:finish payment,Check out,boundary,Comment
11,generate orders:order,Check out,control,Order
12,generate orders:order detail,Check out,control,Order
13,receive receipt:generate orders,Check out,control,Order
14,redirect to third party payment page:payment info page,Check out,boundary,Comment
15,payment method page:redirect to third party payment page,Check out,boundary,Medical Create Form
16,stl#Buyer:order detail,Check out,Stimulus,undefined
17,stl#Buyer:payment method page,Check out,Stimulus,undefined
18,stl#Buyer:payment info page,Check out,Stimulus,undefined
19,stl#third party payment:receive receipt,Check out,Stimulus,undefined
20,stl#third party payment:receive receipt,Check out,Stimulus,undefined
