id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,User:Homepage,Advanced search,1,1,0,0,0
2,User:Search  page-->Search  page:Select Country and State item and click Search Button-->Select Country and State item and click Search Button:Confirmation page-->Confirmation page:Homepage,Advanced search,4,3,1,0,0
3,User:Search  page-->Search  page:Select Country and State item and click Search Button-->Select Country and State item and click Search Button:Confirmation page-->Confirmation page:Search  page-->Search  page:Select Country and State item and click Search Button,Advanced search,5,3,2,0,0
4,User:Comment  page-->Comment  page:Compose the comment and click post button-->Compose the comment and click post button:Confirmation page-->Confirmation page:Comment  page-->Comment  page:Compose the comment and click post button,Comment on post,5,3,2,0,0
5,User:Comment  page-->Comment  page:Compose the comment and click post button-->Compose the comment and click post button:Confirmation page-->Confirmation page:Homepage,Comment on post,4,3,1,0,0
6,User:Homepage,Comment on post,1,1,0,0,0
7,User:Homepage,Login,1,1,0,0,0
8,User:Login page-->Login page:Validate username and password-->Validate username and password:Confirmation page-->Confirmation page:Login page-->Login page:Validate username and password,Login,5,3,2,0,0
9,User:Login page-->Login page:Validate username and password-->Validate username and password:Confirmation page-->Confirmation page:Homepage,Login,4,3,1,0,0
10,User:Homepage,Logout,1,1,0,0,0
11,User:Logout  page-->Logout  page:Validate username and password-->Validate username and password:Confirmation page-->Confirmation page:Homepage,Logout,4,3,1,0,0
12,User:Logout  page-->Logout  page:Validate username and password-->Validate username and password:Confirmation page-->Confirmation page:Logout  page-->Logout  page:Validate username and password,Logout,5,3,2,0,0
13,User:post page-->post page:Compose the message the user wants to post-->Compose the message the user wants to post:Confirmation page-->Confirmation page:Homepage,Post,4,4,0,0,0
14,User:post page-->post page:Compose the message the user wants to post-->Compose the message the user wants to post:Confirmation page-->Confirmation page:post page-->post page:Compose the message the user wants to post,Post,5,5,0,0,0
15,User:Homepage,Post,1,1,0,0,0
16,User:Homepage,Receive private message,1,1,0,0,0
17,User:Receivr  private message page-->Receivr  private message page:input a message-->input a message:Confirmation page-->Confirmation page:Homepage,Receive private message,4,4,0,0,0
18,User:Receivr  private message page-->Receivr  private message page:input a message-->input a message:Confirmation page-->Confirmation page:Receivr  private message page-->Receivr  private message page:input a message,Receive private message,5,5,0,0,0
19,User:Homepage,Search,1,1,0,0,0
20,User:Search page-->Search page:Input a word-->Input a word:Confirmation page-->Confirmation page:Homepage,Search,4,3,1,0,0
21,User:Search page-->Search page:Input a word-->Input a word:Confirmation page-->Confirmation page:Search page-->Search page:Input a word,Search,5,3,2,0,0
22,User:Search keyword page-->Search keyword page:Input a keyword-->Input a keyword:Confirmation page-->Confirmation page:Search keyword page-->Search keyword page:Input a keyword,Search by keywords,5,1,4,0,0
23,User:Search keyword page-->Search keyword page:Input a keyword-->Input a keyword:Confirmation page-->Confirmation page:Homepage,Search by keywords,4,2,2,0,0
24,User:Homepage,Search by keywords,1,1,0,0,0
25,User:Search name page-->Search name page:Input a name-->Input a name:Confirmation page-->Confirmation page:Homepage,Search by names,4,3,1,0,0
26,User:Search name page-->Search name page:Input a name-->Input a name:Confirmation page-->Confirmation page:Search name page-->Search name page:Input a name,Search by names,5,3,2,0,0
27,User:Homepage,Search by names,1,1,0,0,0
28,User:Homepage,Send private message,1,1,0,0,0
29,User:Send private  page-->Send private  page:Compose the message designate the receiver -->Compose the message designate the receiver :Confirmation page-->Confirmation page:Send private  page-->Send private  page:Compose the message designate the receiver ,Send private message,5,5,0,0,0
30,User:Send private  page-->Send private  page:Compose the message designate the receiver -->Compose the message designate the receiver :Confirmation page-->Confirmation page:Homepage,Send private message,4,4,0,0,0
31,User:Homepage,Upload CV,1,1,0,0,0
32,User:Upload cv page-->Upload cv page:Click the Browse button locate the CV -->Click the Browse button locate the CV :Confirmation page-->Confirmation page:Upload cv page-->Upload cv page:Click the Browse button locate the CV ,Upload CV,5,3,2,0,0
33,User:Upload cv page-->Upload cv page:Click the Browse button locate the CV -->Click the Browse button locate the CV :Confirmation page-->Confirmation page:Homepage,Upload CV,4,3,1,0,0
34,User:View ariticles page-->View ariticles page:Choose one of articles and Click the View button-->Choose one of articles and Click the View button:Confirmation page-->Confirmation page:View ariticles page-->View ariticles page:Choose one of articles and Click the View button,View articles,5,5,0,0,0
35,User:View ariticles page-->View ariticles page:Choose one of articles and Click the View button-->Choose one of articles and Click the View button:Confirmation page-->Confirmation page:Homepage,View articles,4,4,0,0,0
36,User:Homepage,View articles,1,1,0,0,0
37,User:View collaboration graph page-->View collaboration graph page:Choose one of graph and Click the View button-->Choose one of graph and Click the View button:Confirmation page-->Confirmation page:View collaboration graph page-->View collaboration graph page:Choose one of graph and Click the View button,View collaboration graph,5,5,0,0,0
38,User:View collaboration graph page-->View collaboration graph page:Choose one of graph and Click the View button-->Choose one of graph and Click the View button:Confirmation page-->Confirmation page:Homepage,View collaboration graph,4,4,0,0,0
39,User:Homepage,View collaboration graph,1,1,0,0,0
40,User:Homepage,View message history,1,1,0,0,0
41,User:View message history-->View message history:Choose one of message and Click the View button-->Choose one of message and Click the View button:Confirmation page-->Confirmation page:Homepage,View message history,4,4,0,0,0
42,User:View message history-->View message history:Choose one of message and Click the View button-->Choose one of message and Click the View button:Confirmation page-->Confirmation page:View message history-->View message history:Choose one of message and Click the View button,View message history,5,5,0,0,0
