id,element,useCase,type,component
1,User:Receive feedback and successful message,MakeAppointment,boundary,Receivefeedbackandsuccessfulmessage
2,User:Click Appointment button,MakeAppointment,boundary,Appointment
3,User:Enter date place with shelter,MakeAppointment,boundary,Shelter
4,User:Homepage,MakeAppointment,boundary,Homepage
5,Click Appointment button:Send the form to backend to check its valid,MakeAppointment,control,Sendtheformtobackendtocheckitsvalid
6,Enter date place with shelter:Send the form to backend to check its valid,MakeAppointment,control,Sendtheformtobackendtocheckitsvalid
7,Redirect to home page:Homepage,MakeAppointment,boundary,Homepage
8,Receive feedback and successful message:Redirect to home page,MakeAppointment,boundary,Homepage
9,Send the form to backend to check its valid:Redirect to home page,MakeAppointment,boundary,Homepage
10,stl#User:Receive feedback and successful message,MakeAppointment,Stimulus,undefined
11,stl#User:Click Appointment button,MakeAppointment,Stimulus,undefined
12,stl#User:Enter date place with shelter,MakeAppointment,Stimulus,undefined
13,stl#User:Homepage,MakeAppointment,Stimulus,undefined
