id,element,useCase,type,component
1,User:Homepage,Cancel Appointment,boundary,Homepage
2,User:Receive feedback,Cancel Appointment,boundary,Receivefeedback
3,User:Click Cancel button,Cancel Appointment,boundary,Authentication
4,User:Choose one of appointment,Cancel Appointment,boundary,Appointment
5,Choose one of appointment:Send the cancel form to backend to check its valid if so delete the data in database,Cancel Appointment,control,Shelter Information
6,Click Cancel button:Send the cancel form to backend to check its valid if so delete the data in database,Cancel Appointment,control,Shelter Information
7,show confirmation page:Homepage,Cancel Appointment,boundary,Homepage
8,Receive feedback:show confirmation page,Cancel Appointment,control,Shelter Information
9,Send the cancel form to backend to check its valid if so delete the data in database:show confirmation page,Cancel Appointment,control,Shelter Information
10,stl#User:Homepage,Cancel Appointment,Stimulus,undefined
11,stl#User:Receive feedback,Cancel Appointment,Stimulus,undefined
12,stl#User:Click Cancel button,Cancel Appointment,Stimulus,undefined
13,stl#User:Choose one of appointment,Cancel Appointment,Stimulus,undefined
14,User:Homepage,Display,boundary,Homepage
15,User:Click Load More button,Display,boundary,Authentication
16,User:Click login,Display,boundary,User Error Log
17,User:Receive verification and session data,Display,boundary,User Authentication
18,Call the function to analyze JSON list and display the results from model list. :show confirmation page,Display,control,Shelter Information
19,Click Load More button:Call the function to analyze JSON list and display the results from model list. ,Display,control,Display
20,Click login:Call the function to analyze JSON list and display the results from model list. ,Display,control,Display
21,show confirmation page:Homepage,Display,boundary,Homepage
22,Receive verification and session data:show confirmation page,Display,control,Shelter Information
23,stl#User:Homepage,Display,Stimulus,undefined
24,stl#User:Click Load More button,Display,Stimulus,undefined
25,stl#User:Click login,Display,Stimulus,undefined
26,stl#User:Receive verification and session data,Display,Stimulus,undefined
27,User:Enter username and password,Log out,boundary,User Error Log
28,User:Click OK button,Log out,boundary,Authentication
29,User:Click logout,Log out,boundary,Google Map API
30,User:Homepage,Log out,boundary,Homepage
31,	Display error message to users like invalid username or password:Redirect to Login page,Log out,boundary,Homepage
32,Enter username and password:	Display error message to users like invalid username or password,Log out,boundary,User Error Log
33,Click logout:	Display error message to users like invalid username or password,Log out,boundary,User Error Log
34,Click OK button:Redirect to Login page,Log out,boundary,Homepage
35,Redirect to Login page:Homepage,Log out,boundary,Homepage
36,stl#User:Enter username and password,Log out,Stimulus,undefined
37,stl#User:Click OK button,Log out,Stimulus,undefined
38,stl#User:Click logout,Log out,Stimulus,undefined
39,stl#User:Homepage,Log out,Stimulus,undefined
40,User:Homepage,Login,boundary,Homepage
41,User:Receive verification and session data,Login,boundary,User Authentication
42,User:Enter username and password,Login,boundary,User Error Log
43,User:Click login,Login,boundary,User Error Log
44,Click login:Send the form to Authentication backend to check its valid,Login,boundary,User Authentication
45,Enter username and password:Send the form to Authentication backend to check its valid,Login,boundary,User Authentication
46,show confirmation page:Homepage,Login,boundary,Homepage
47,Receive verification and session data:show confirmation page,Login,control,Shelter Information
48,Send the form to Authentication backend to check its valid:show confirmation page,Login,control,Shelter Information
49,stl#User:Homepage,Login,Stimulus,undefined
50,stl#User:Receive verification and session data,Login,Stimulus,undefined
51,stl#User:Enter username and password,Login,Stimulus,undefined
52,stl#User:Click login,Login,Stimulus,undefined
53,User:Receive feedback and successful message,MakeAppointment,boundary,Receivefeedbackandsuccessfulmessage
54,User:Click Appointment button,MakeAppointment,boundary,Appointment
55,User:Enter date place with shelter,MakeAppointment,boundary,Shelter
56,User:Homepage,MakeAppointment,boundary,Homepage
57,Click Appointment button:Send the form to backend to check its valid,MakeAppointment,control,Sendtheformtobackendtocheckitsvalid
58,Enter date place with shelter:Send the form to backend to check its valid,MakeAppointment,control,Sendtheformtobackendtocheckitsvalid
59,Redirect to home page:Homepage,MakeAppointment,boundary,Homepage
60,Receive feedback and successful message:Redirect to home page,MakeAppointment,boundary,Homepage
61,Send the form to backend to check its valid:Redirect to home page,MakeAppointment,boundary,Homepage
62,stl#User:Receive feedback and successful message,MakeAppointment,Stimulus,undefined
63,stl#User:Click Appointment button,MakeAppointment,Stimulus,undefined
64,stl#User:Enter date place with shelter,MakeAppointment,Stimulus,undefined
65,stl#User:Homepage,MakeAppointment,Stimulus,undefined
66,User:Receive the email successfully,Receive Appointment Notification,boundary,Receivefeedbackandsuccessfulmessage
67,User:Homepage,Receive Appointment Notification,boundary,Homepage
68,User:Enter username and password,Receive Appointment Notification,boundary,User Error Log
69,User:Receive Appointment Notification page,Receive Appointment Notification,boundary,Appointment Notification
70,Auto-generated an email and then send email to shelter:Homepage,Receive Appointment Notification,boundary,Homepage
