id,element,useCase,type,component
1,User:Selects the approve signup option ,Approve Sign up,control,displaystheapprovesignupscreen
2,User:Selects a signup request.,Approve Sign up,control,displaystheapprovesignupscreen
3,User:Chooses to approve signup request.,Approve Sign up,control,displaystheapprovesignupscreen
4,User:Hompage,Approve Sign up,boundary,Hompage
5,Chooses to approve signup request.:The requesting user can now log into the application.,Approve Sign up,control,displaystheapprovesignupscreen
6,The requesting user can now log into the application.:Hompage,Approve Sign up,boundary,Hompage
7,Selects a signup request.:displays request details such as user info and account type,Approve Sign up,control,displaystheapprovesignupscreen
8,Selects the approve signup option :displays the approve signup screen.,Approve Sign up,control,displaystheapprovesignupscreen
9,displays request details such as user info and account type:The requesting user can now log into the application.,Approve Sign up,control,displaystheapprovesignupscreen
10,displays the approve signup screen.:displays request details such as user info and account type,Approve Sign up,control,displaystheapprovesignupscreen
11,stl#User:Selects the approve signup option ,Approve Sign up,Stimulus,undefined
12,stl#User:Selects a signup request.,Approve Sign up,Stimulus,undefined
13,stl#User:Chooses to approve signup request.,Approve Sign up,Stimulus,undefined
14,stl#User:Hompage,Approve Sign up,Stimulus,undefined
