id,element,useCase,type,component
1,Validate feedback data:Neon CRM,Online Feedback Process,control,Registration Form
2,User:Feedback page,Online Feedback Process,control,Feedback Form
3,User:Feedback form,Online Feedback Process,control,Feedback Form
4,User:Invalid error message,Online Feedback Process,control,Invaliderrormessage
5,Display an invalid feedback error message:Invalid error message,Online Feedback Process,control,Invaliderrormessage
6,Validate feedback data:Display an invalid feedback error message,Online Feedback Process,control,Invaliderrormessage
7,Feedback form:Rest cal for inserting feedback,Online Feedback Process,control,Feedback Form
8,display feedback form:Feedback form,Online Feedback Process,control,Feedback Form
9,Feedback page:display feedback form,Online Feedback Process,control,Feedback Form
10,Rest cal for inserting feedback:Validate feedback data,Online Feedback Process,control,Feedback Form
11,stl#User:Feedback page,Online Feedback Process,Stimulus,undefined
12,stl#User:Feedback form,Online Feedback Process,Stimulus,undefined
13,stl#User:Invalid error message,Online Feedback Process,Stimulus,undefined
